,mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,Speed_mean,Speed_std,Speed_median,Speed_max,Speed_min,Speed_mode,ROT_mean,ROT_std,ROT_median,ROT_max,ROT_min
645,229882000,9314820,0,BALTIC MARINER I,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,27,149,33,10,17,0,11.322010461442849,1.7501005557822755,11.8,13.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0
646,259810000,9332626,0,MARINOR,,Oil products tanker,Tanker,,,227,-1,-1,-1,-1,-1,31,192,35,17,14,0,12.563601421000525,1.0978432525241095,12.7,15.8,6.9,13.0,0.3346106807990216,3.9168237764509857,0.0,37.5,-42.9
647,304955000,9367217,0,FALSTRIA SWAN,,Oil products tanker,Tanker,,,103,-1,-1,-1,-1,-1,16,85,18,8,8,0,8.280796712450483,3.518150794804725,9.8,13.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0
648,258715000,9375989,0,NORDIC SOLA,,Oil products tanker,Tanker,,,89,-1,-1,-1,-1,-1,13,71,18,9,4,0,8.903539561543461,3.783229885089863,10.3,14.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0
649,248872000,9396749,0,ELANDRA BLU,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,8,24,0,11.825,2.2669278779958946,12.6,14.3,3.4,13.0,0.0,0.0,0.0,0.0,0.0
650,257037270,9808261,0,EK-STREAM,,Oil products tanker,Tanker,,,154,-1,-1,-1,-1,-1,24,126,28,12,12,0,11.442683158896287,2.7013664482008988,12.3,15.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0
651,538002757,9314870,0,KRISJANIS  VALDEMARS,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,27,147,35,22,5,0,12.040100484898055,1.4793324761816222,12.3,14.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0
652,538004189,9527075,0,FAIRCHEM KISO,,Oil products tanker,Tanker,,,146,-1,-1,-1,-1,-1,24,121,25,17,7,0,11.890488358886996,0.7041709146839465,12.1,12.9,0.0,12.0,0.0,0.0,0.0,0.0,0.0
653,256809000,9348297,0,PATRAS,,Oil products tanker,Tanker,,,145,-1,-1,-1,-1,-1,23,112,33,22,1,0,10.57984786682835,2.401679221404569,11.4,13.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0
654,258444000,9127667,0,CHAMPION TRADER,,Oil products tanker,Tanker,,,188,-1,-1,-1,-1,-1,29,156,32,14,15,0,11.03698430083972,2.838247485949968,11.8,13.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0
655,636015302,9565950,0,DIMITRIS P,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,232,42,30,18,0,12.137693298969074,2.4431202993864902,12.8,16.6,4.6,13.0,0.03809278350515461,2.5343460970445784,0.0,21.6,-19.7
656,566582000,9431276,0,MAERSK KATE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,28,149,34,7,21,0,11.131326691137913,1.7900317390319878,11.4,14.5,3.4,12.0,0.0,0.0,0.0,0.0,0.0
657,538002499,9327413,0,ARISTIDIS,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,157,27,13,14,0,11.796659683426444,3.4070803141932036,12.3,14.6,0.0,14.0,0.0,0.0,0.0,0.0,0.0
658,249894000,9430739,0,ALKIMOS,,Oil products tanker,Tanker,,,146,-1,-1,-1,-1,-1,22,121,25,8,14,0,9.316774811190301,2.244043287884979,10.0,11.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0
659,538006772,9703332,0,FRONT JAGUAR,,Oil products tanker,Tanker,,,252,-1,-1,-1,-1,-1,44,217,35,29,15,0,10.339929692868845,2.150435687875384,10.7,15.1,4.3,11.0,0.0,0.0,0.0,0.0,0.0
660,636017876,9233973,0,MERMAID,,Oil products tanker,Tanker,,,179,-1,-1,-1,-1,-1,32,143,36,20,12,0,12.43484739934088,1.7655408751703925,12.9,15.8,6.6,13.0,0.0,0.0,0.0,0.0,0.0
661,314444000,9298375,0,CAROLUS MAGNUS,,Oil products tanker,Tanker,,,165,-1,-1,-1,-1,-1,24,131,34,17,7,0,11.535529707832065,2.707622777416754,11.9,16.1,0.0,12.0,0.0,0.0,0.0,0.0,0.0
662,219432000,9403891,0,TASING SWAN,,Oil products tanker,Tanker,,,130,-1,-1,-1,-1,-1,20,106,24,19,1,0,9.434838285164751,3.5686695630598577,10.8,12.8,0.0,11.0,0.0,0.0,0.0,0.0,0.0
663,211468560,0,0,BLANKENRODE,,Oil products tanker,Tanker,,,99,-1,-1,-1,-1,-1,9,81,18,6,3,0,0.21992570077676454,1.1410972054630573,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,248716000,9317951,0,MINERVA LIBRA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,206,44,11,33,0,12.347798762941155,2.0330113026226595,12.7,16.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0
665,235108755,9667461,0,STENA IMPRESSION,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,145,38,20,12,0,11.299777070063696,1.620688612761456,11.3,14.7,5.9,11.0,0.0,0.0,0.0,0.0,0.0
666,538007041,9794410,0,STI SAN TELMO,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,24,8,0,11.527140679637766,1.72061917772618,12.1,14.2,5.5,13.0,0.0,0.0,0.0,0.0,0.0
667,636017792,9725861,0,HYDE PARK,,Oil products tanker,Tanker,,,145,-1,-1,-1,-1,-1,25,119,26,7,18,0,13.892762727391705,0.7344023622573016,13.9,15.5,11.2,14.0,-0.038097107708415116,3.983874563235524,0.0,27.9,-51.6
668,240498000,9298765,0,NAUTILUS,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,50,230,44,30,20,0,11.234701682814892,2.626423277983989,12.5,15.0,6.2,13.0,0.0,0.0,0.0,0.0,0.0
669,211422510,9255490,0,SEARAY,,Oil products tanker,Tanker,,,178,-1,-1,-1,-1,-1,28,20,158,14,14,0,12.066628848044774,1.789424421441497,12.4,14.9,0.0,12.0,0.0,0.0,0.0,0.0,0.0
670,259777000,9332614,0,MARIKA,,Oil products tanker,Tanker,,,229,-1,-1,-1,-1,-1,32,197,32,17,15,0,12.395119979792874,1.0772278092204386,12.4,14.3,7.9,12.0,0.1801869158878505,3.2837843771673816,0.0,37.5,-30.2
671,538002776,9323364,0,USMA,,Oil products tanker,Tanker,,,195,-1,-1,-1,-1,-1,32,164,31,24,8,0,11.819453297376807,1.7578930307410772,12.5,14.5,4.4,13.0,0.34111301789654336,5.123269128488883,0.0,23.6,-23.6
672,538090514,9377652,0,SILENT,,Oil products tanker,Tanker,,,185,-1,-1,-1,-1,-1,27,150,35,21,6,0,12.221475176463606,1.6557977583596206,12.5,16.6,2.4,13.0,0.0,0.0,0.0,0.0,0.0
673,256791000,9435313,0,ARROW STAR 1,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,17,130,20,11,6,0,9.129307618455977,2.5263198747556608,9.7,12.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0
674,257990000,9326603,0,IBERICA KNUTSEN,,Oil products tanker,Tanker,,,277,-1,-1,-1,-1,-1,44,218,59,22,22,0,14.075737746984863,1.6270333499571583,14.0,18.1,6.5,14.0,0.0,0.0,0.0,0.0,0.0
675,220052000,9228590,0,MARIA THERESA,,Oil products tanker,Tanker,,,92,-1,-1,-1,-1,-1,14,76,16,5,9,0,9.390160738823381,3.6881513078226886,10.9,15.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0
676,229687000,9708760,0,PYXIS EPSILON,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,158,25,11,21,0,11.712991357680512,1.0666122206863045,11.9,12.7,5.8,12.0,0.0,0.0,0.0,0.0,0.0
677,538002774,9323388,0,UZAVA,,Oil products tanker,Tanker,,,195,-1,-1,-1,-1,-1,32,164,31,27,5,0,11.100423931215667,1.5568360222951485,11.5,13.2,4.0,12.0,0.1702651062813471,4.888072915115576,0.0,40.2,-42.9
678,538008196,9282508,0,FORTIES,,Oil products tanker,Tanker,,,252,-1,-1,-1,-1,-1,44,217,35,28,16,0,12.066721138639958,2.1921706982890745,12.4,15.5,5.7,12.0,0.08336847654190828,3.232015065732276,0.0,27.9,-27.9
679,248533000,9458054,0,FMT URLA,,Oil products tanker,Tanker,,,143,-1,-1,-1,-1,-1,21,114,29,11,10,0,10.418161301817316,1.6159491493352645,10.6,12.7,0.0,10.0,0.0,0.0,0.0,0.0,0.0
680,636018514,9778301,0,CIELO ROSSO,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,36,193,35,23,13,0,12.208014354066984,1.2031755022278998,11.9,14.1,7.3,12.0,0.0350478468899521,4.133216918733709,0.0,30.2,-25.7
681,266475000,9377183,0,NAUTILUS,,Oil products tanker,Tanker,,,120,-1,-1,-1,-1,-1,17,92,28,11,6,0,9.909127801908626,3.996520609851285,11.5,14.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0
682,256162000,9164732,0,KILSTRAUM,,Oil products tanker,Tanker,,,104,-1,-1,-1,-1,-1,16,82,22,8,8,0,10.347847406099833,2.8235187732862053,11.5,13.4,0.0,12.0,0.0,0.0,0.0,0.0,0.0
683,215119000,9458028,0,AMARANTH,,Oil products tanker,Tanker,,,109,-1,-1,-1,-1,-1,16,85,24,12,4,0,10.636650173374372,2.75572279994852,11.6,13.6,0.0,12.0,0.0,0.0,0.0,0.0,0.0
684,642122020,9331153,0,ALHANI,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,20,24,0,11.168051209103842,1.7429754820344483,11.3,14.5,0.0,11.0,0.15514935988620202,2.463073060295141,0.0,25.7,-35.0
685,636092756,9396373,0,NORIENT SOLAR,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,32,145,35,16,16,0,12.970335882939805,1.2422176112232528,13.3,15.5,8.5,14.0,0.3198869304955105,6.757540294149947,0.2,42.9,-48.6
686,311092000,9209130,0,NAVION OSLO,,Oil products tanker,Tanker,,,235,-1,-1,-1,-1,-1,42,195,40,25,17,0,13.132947992382586,1.4079045921311175,13.3,15.9,7.6,14.0,0.0,0.0,0.0,0.0,0.0
687,266457000,9739812,0,RAMANDA,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,23,120,30,17,6,0,10.441816572629717,2.5523625537739694,11.3,13.9,0.0,12.0,0.0,0.0,0.0,0.0,0.0
688,538005772,9714501,0,NAVIG8 AMETHYST,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,150,34,22,5,0,12.037833887043185,1.8006289398415922,12.5,14.1,0.0,12.0,0.0,0.0,0.0,0.0,0.0
689,266477000,9739836,0,FURE VALO,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,23,120,30,15,8,0,10.673224534416118,2.883380948795886,11.7,14.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0
690,240716000,9380831,0,MINERVA JULIE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,91,92,16,16,0,12.952902107998845,1.054722856675983,13.1,14.9,7.9,13.0,0.0,0.0,0.0,0.0,0.0
691,636092702,9378022,0,RHL AUGSBURG,,Oil products tanker,Tanker,,,117,-1,-1,-1,-1,-1,18,90,27,9,9,0,10.622469366665026,3.3826377596414026,12.2,14.6,0.0,14.0,-0.09109787904138576,5.281269362850954,0.0,48.6,-64.5
692,538004442,9565742,0,BOCHEM ANTWERP,,Oil products tanker,Tanker,,,142,-1,-1,-1,-1,-1,25,115,27,5,20,0,11.945693215339231,1.8745183011375175,12.5,13.5,5.3,13.0,0.0,0.0,0.0,0.0,0.0
693,247241200,9480409,0,EXCALIBUR,,Oil products tanker,Tanker,,,104,-1,-1,-1,-1,-1,16,83,21,5,11,0,12.230634146341465,1.9644948053748768,12.8,14.2,0.0,13.0,0.0,0.0,0.0,0.0,0.0
694,229289000,9629548,0,SEATREASURE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,10,22,0,11.761195263012944,0.7888692630616623,11.8,13.1,0.0,12.0,0.3707243183695952,5.289493666630395,0.0,30.2,-30.2
695,538090544,9421221,0,QIKIQTAALUK W.,,Oil products tanker,Tanker,,,150,-1,-1,-1,-1,-1,23,123,27,21,2,0,10.826957676978552,2.8235575116561002,11.9,15.1,0.0,12.0,0.0,0.0,0.0,0.0,0.0
696,538006805,9749324,0,ALFRED N,,Oil products tanker,Tanker,,,169,-1,-1,-1,-1,-1,25,133,36,4,21,0,8.851362683438158,3.455516579117593,9.6,13.4,0.0,11.0,0.0,0.0,0.0,0.0,0.0
697,538003351,9431135,0,AL NUAMAN,,Oil products tanker,Tanker,,,315,-1,-1,-1,-1,-1,50,250,65,30,20,0,14.818975421414445,1.433165717388491,15.2,16.8,4.8,16.0,-0.19183068085507116,2.490307931442286,0.0,19.7,-25.7
698,249856000,9776767,0,TIGANI,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,205,45,19,25,0,11.163451361493314,1.2165260880246962,11.7,12.8,0.0,12.0,0.3241460598479746,3.849452292064989,0.0,32.5,-32.5
699,314445000,9298387,0,ROSY,,Oil products tanker,Tanker,,,164,-1,-1,-1,-1,-1,23,132,32,17,6,0,12.201380436396024,0.8634035734765234,12.3,13.6,7.8,13.0,-0.16315867596853206,4.11117394246223,0.0,30.2,-40.2
700,248022000,9737395,0,STAVANGER TS,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,205,45,14,30,0,10.414133944637534,2.5579552135803945,11.2,14.1,2.8,12.0,0.009497399492223134,2.2902524160589475,0.0,19.7,-21.6
701,636017658,9354313,0,ZALIV AMURSKIY,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,200,44,27,15,0,10.893452316371922,1.9590846945597304,10.7,15.4,4.9,10.0,0.0,0.0,0.0,0.0,0.0
702,266258000,9309239,0,BIT VIKING,,Oil products tanker,Tanker,,,177,-1,-1,-1,-1,-1,26,16,161,13,13,0,11.536435868331445,2.3828160145889403,12.1,14.9,0.0,12.0,0.0,0.0,0.0,0.0,0.0
703,220624000,9406582,0,JETTE THERESA,,Oil products tanker,Tanker,,,127,-1,-1,-1,-1,-1,19,100,27,1,18,0,9.588292158968851,4.994916532927361,12.9,13.4,0.0,13.0,0.2114930182599356,3.044524868711136,0.0,21.6,-21.6
704,235060255,9353096,0,CPO GERMANY,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,28,150,34,19,9,0,12.128565298240593,1.5868678496452298,12.5,13.9,5.6,12.0,0.0,0.0,0.0,0.0,0.0
705,538002779,9323405,0,AINAZI,,Oil products tanker,Tanker,,,195,-1,-1,-1,-1,-1,32,164,31,24,8,0,12.236233103926326,1.261348653841266,12.6,14.2,0.0,13.0,0.26153389117195625,5.546049081279873,0.0,45.7,-54.7
706,538002778,9323390,0,SALACGRIVA,,Oil products tanker,Tanker,,,195,-1,-1,-1,-1,-1,32,164,31,25,7,0,12.079823257996404,0.8725695570146844,12.1,14.3,7.6,12.0,0.1416282161570345,6.053593685079213,0.0,40.2,-40.2
707,538004246,9482550,0,ELANDRA FJORD,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,8,24,0,12.112141216991963,1.4305851131159095,12.3,14.0,4.1,12.0,0.0,0.0,0.0,0.0,0.0
708,238233000,9318539,0,DONAT,,Oil products tanker,Tanker,,,281,-1,-1,-1,-1,-1,48,241,40,26,22,0,11.342062473256311,1.6668405614927533,12.1,13.4,4.3,12.0,0.0,0.0,0.0,0.0,0.0
709,564836000,9712321,0,TORM TORINO,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,24,8,0,10.850330589664011,1.1835219683935252,11.2,12.3,4.7,11.0,0.2503440831196869,2.643253491039617,0.0,32.5,-17.9
710,249266000,9317949,0,SEAMAGIC,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,203,47,17,27,0,12.161817178591134,2.7961342296492533,12.9,15.3,1.7,14.0,0.0,0.0,0.0,0.0,0.0
711,235060752,9342425,0,HENRIETTA KOSAN,,Oil products tanker,Tanker,,,115,-1,-1,-1,-1,-1,19,80,35,3,16,0,14.53922301083302,2.845315785169684,15.4,17.4,0.0,16.0,0.0,0.0,0.0,0.0,0.0
712,636011604,9234587,0,TEAM TARANTELLA,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,5,177,16,16,0,12.546787089132366,0.9079290455535808,12.6,14.0,6.4,13.0,0.0,0.0,0.0,0.0,0.0
713,220603000,9375616,0,TORM LAURA,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,157,26,23,9,0,10.946430845419174,1.2755407501094242,11.2,13.6,5.6,12.0,0.0,0.0,0.0,0.0,0.0
714,538090510,9380594,0,STEEL,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,150,34,18,9,0,12.749943345451115,2.021293278192529,13.2,17.4,3.9,14.0,0.0,0.0,0.0,0.0,0.0
715,244961000,9295440,0,WILHELMINE ESSBERGER,,Oil products tanker,Tanker,,,115,-1,-1,-1,-1,-1,19,92,23,8,11,0,11.382457514292428,2.9548191712585754,12.5,14.1,0.0,13.0,0.0,0.0,0.0,0.0,0.0
716,209391000,9517458,0,BARTOK,,Oil products tanker,Tanker,,,99,-1,-1,-1,-1,-1,14,78,21,8,6,0,8.621355557002408,2.972261126003686,9.5,12.6,0.0,10.0,0.0,0.0,0.0,0.0,0.0
717,636091999,9470985,0,MOUNT EVEREST,,Oil products tanker,Tanker,,,185,-1,-1,-1,-1,-1,28,150,35,14,14,0,11.684824399260625,1.6770880001721902,11.2,15.1,6.3,11.0,0.0,0.0,0.0,0.0,0.0
718,236507000,9418937,0,LS JAMIE,,Oil products tanker,Tanker,,,105,-1,-1,-1,-1,-1,16,88,17,7,9,0,11.555167436489608,1.2722332371507608,11.7,13.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0
719,240556000,9321691,0,CAP GUILLAUME,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,231,43,17,31,0,11.871645194390608,3.2854278683610647,13.6,15.6,1.4,14.0,-0.02681564245810059,2.9345143277715784,0.0,23.6,-23.6
720,319562000,9322827,0,MINERVA ANTARCTICA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,224,26,18,26,0,11.830295841473625,0.8206402937158724,12.0,13.2,7.4,12.0,0.0,0.0,0.0,0.0,0.0
721,373015000,9624770,0,CHEMSTAR STELLAR,,Oil products tanker,Tanker,,,149,-1,-1,-1,-1,-1,24,130,19,10,14,0,12.778971119133574,3.0334702895133985,13.5,14.7,0.0,14.0,0.0,0.0,0.0,0.0,0.0
722,538007620,9709037,0,FLEX RAINBOW,,Oil products tanker,Tanker,,,293,-1,-1,-1,-1,-1,46,231,62,22,24,0,15.585924300603399,1.7796192167092808,16.2,18.7,8.2,16.0,0.07538123971475601,3.8511989183143633,0.0,19.7,-19.7
723,219148000,9478303,0,ALICE THERESA,,Oil products tanker,Tanker,,,102,-1,-1,-1,-1,-1,19,81,21,2,17,0,10.278363384188626,2.8873435122727598,11.3,11.8,0.0,11.0,0.0,0.0,0.0,0.0,0.0
724,636014488,9314894,0,ARION,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,28,148,35,6,22,0,12.580951979273365,2.4454084862315693,13.1,51.2,0.0,13.0,-0.0022028077363378928,0.6345654057719877,0.0,0.0,-182.8
725,209294000,9334571,0,TWO MILLION WAYS,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,32,191,37,24,8,0,11.797752914629559,1.3543708100030114,12.3,13.3,5.0,13.0,0.2016265513350884,3.3922636874672736,0.0,23.6,-42.9
726,538003321,9394935,0,EVERGLADES,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,208,42,16,28,0,13.48492995736535,1.7491370720292123,13.3,16.3,6.5,13.0,0.0,0.0,0.0,0.0,0.0
727,240653000,9304617,0,MINERVA DOXA,,Oil products tanker,Tanker,,,270,-1,-1,-1,-1,-1,50,227,43,32,18,0,11.195496738585048,2.4865960662323268,11.1,15.5,6.1,11.0,-0.058065730055193165,1.9186089401323743,0.0,12.9,-14.5
728,372119000,9809356,0,BREEZE,,Oil products tanker,Tanker,,,277,-1,-1,-1,-1,-1,48,229,48,18,30,0,12.515530748139446,1.7030249920037672,12.8,15.7,6.4,14.0,-0.02670387779083432,2.9732273827082394,0.0,23.6,-25.7
729,354622000,9820300,0,MARVIN FAITH,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,24,8,0,10.664274651522973,0.7367936361841078,10.7,11.8,7.7,11.0,0.20658234383066595,2.570683301933805,0.0,12.9,-17.9
730,241607000,9792852,0,ARGIRONISSOS,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,205,45,17,27,0,12.373811847021587,1.2799194084562324,12.7,14.7,6.5,13.0,-0.015573907042052403,2.6226932498471567,0.0,27.9,-37.5
731,538005424,9349631,0,RIDGEBURY JOHN B,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,33,147,33,22,11,0,11.402072263549414,0.9944463609759592,11.5,12.9,7.3,12.0,0.0,0.0,0.0,0.0,0.0
732,310554000,9312456,0,STENA PERROS,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,40,152,30,17,23,0,13.798016925603132,1.3907195876418277,14.1,16.4,7.1,14.0,0.0,0.0,0.0,0.0,0.0
733,538002693,9315757,0,ARIONAS,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,144,40,10,17,0,12.929112200435727,1.3384694180070702,13.3,14.3,5.6,14.0,0.0,0.0,0.0,0.0,0.0
734,311648000,9281009,0,EVEREST   SPIRIT,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,206,43,24,20,0,12.210302734375002,1.6638896442908582,12.7,15.3,0.0,13.0,0.0,0.0,0.0,0.0,0.0
735,220479000,9322695,0,BRO NYBORG,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,114,30,8,15,0,10.270243739049775,2.964326756069773,11.2,13.9,0.0,11.0,0.02608729258992064,3.8960086928049464,0.0,30.2,-48.6
736,566199000,9296872,0,MTM LONDON,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,24,113,28,8,16,0,13.438533065535966,0.8689608636732566,13.4,15.3,6.7,13.0,0.0,0.0,0.0,0.0,0.0
737,372639000,9362372,0,BRIGHT DAWN,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,141,42,7,25,0,12.314603174603176,0.7848939494597096,12.4,13.6,8.9,12.0,-0.25279365079365085,3.264380472871533,0.0,19.7,-25.7
738,538005777,9711573,0,NAVIG8 AQUAMARINE,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,150,34,22,5,0,11.70401279441698,1.6554144265497863,12.4,13.6,5.6,13.0,0.0,0.0,0.0,0.0,0.0
739,357494000,9580182,0,EMMANUEL,,Oil products tanker,Tanker,,,119,-1,-1,-1,-1,-1,18,96,23,15,3,0,14.483218232044196,0.5807127183225804,14.5,16.2,12.7,14.0,0.0,0.0,0.0,0.0,0.0
740,211622450,0,0,BENZA,,Oil products tanker,Tanker,,,86,-1,-1,-1,-1,-1,10,86,0,10,0,0,1.071383647798742,2.7621112495597973,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,257519000,9307671,0,STEN BALTIC,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,101,43,6,17,0,10.617848942887207,2.831942671182395,11.6,14.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0
742,244085000,9112870,0,DUTCH SPIRIT,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,17,83,17,12,5,0,12.557700538705634,2.803650676883908,13.0,15.0,0.0,13.0,-0.28414139177920444,7.506926700453705,0.0,71.4,-71.4
743,220567000,9288930,0,TORM GARONNE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,27,149,34,7,20,0,11.087064270152505,2.272120554324101,12.4,13.6,2.8,13.0,0.0,0.0,0.0,0.0,0.0
744,477627200,9474541,0,ANGELA,,Oil products tanker,Tanker,,,97,-1,-1,-1,-1,-1,17,74,23,10,7,0,6.3545871559633005,3.73821408134588,8.1,11.3,0.0,9.0,0.0,0.0,0.0,0.0,0.0
745,229692000,9410662,0,MED ADRIATIC,,Oil products tanker,Tanker,,,124,-1,-1,-1,-1,-1,17,111,13,4,13,0,10.951677963299721,3.458298325387422,12.3,14.7,0.0,12.0,0.0,0.0,0.0,0.0,0.0
746,212052000,9503914,0,MERGUS,,Oil products tanker,Tanker,,,99,-1,-1,-1,-1,-1,16,82,17,8,8,0,11.402844299141805,2.1252093343004663,12.3,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
747,319155600,9325843,0,ULRIKEN,,Oil products tanker,Tanker,,,174,-1,-1,-1,-1,-1,27,146,28,7,20,0,13.797983982325325,0.3324342177568796,13.8,14.9,13.0,14.0,0.0,0.0,0.0,0.0,0.0
748,636012629,9301744,0,ICE VICTORY,,Oil products tanker,Tanker,,,225,-1,-1,-1,-1,-1,32,192,33,21,11,0,11.5456169277274,1.325974128860507,11.7,13.0,5.2,12.0,0.0,0.0,0.0,0.0,0.0
749,636091485,9247493,0,MS SIMON,,Oil products tanker,Tanker,,,175,-1,-1,-1,-1,-1,31,146,29,20,11,0,9.805412202055543,2.1776754400376235,9.7,13.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0
750,249955000,9427976,0,FMT GUMULDUR,,Oil products tanker,Tanker,,,143,-1,-1,-1,-1,-1,22,113,30,18,4,0,12.11755751245819,0.5540849374909768,12.1,13.5,9.6,12.0,0.07367738412178307,4.67549351652958,0.0,40.2,-35.0
751,311046700,9328132,0,GOTLAND CAROLINA,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,9,23,0,11.867164975974374,1.7556828188336284,12.5,14.3,4.5,13.0,0.0,0.0,0.0,0.0,0.0
752,256453000,9358498,0,FEO SWAN,,Oil products tanker,Tanker,,,99,-1,-1,-1,-1,-1,16,76,23,8,8,0,11.487533724067356,2.332629442739449,12.2,13.7,0.0,12.0,-0.03341706205228391,9.197571770454037,0.0,98.6,-82.5
753,220447000,9334404,0,SUSANNE THERESA,,Oil products tanker,Tanker,,,93,-1,-1,-1,-1,-1,14,77,16,6,8,0,10.328691779997593,2.0220129416053023,10.6,13.7,0.0,11.0,0.0,0.0,0.0,0.0,0.0
754,564066000,9344435,0,BRO ANNA,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,24,115,29,12,12,0,8.6016433287383,4.2705896111616735,11.0,13.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0
755,248163000,9431044,0,BESIKTAS ZEALAND,,Oil products tanker,Tanker,,,147,-1,-1,-1,-1,-1,22,125,22,4,18,0,10.699366706875754,0.3658452351387637,10.7,11.6,9.6,11.0,0.0,0.0,0.0,0.0,0.0
756,564057000,9348302,0,BRO AGNES,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,114,30,16,7,0,10.051224817698676,3.7155348749524295,11.3,14.6,0.0,12.0,-0.009709553825237922,2.1002800530317938,0.0,57.9,-48.6
