mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
211338680,9218818,0,RANZOW,,Other ship,Other,,,33,-1,-1,-1,-1,-1,9,17,16,5,4,0,4.556196865717505,1.7415732868995193,160.1478336576872,168.94441565092697,0.0
235029294,0,0,PAMELA P,,Other ship,Undefined,,,12,-1,-1,-1,-1,-1,5,8,4,2,3,0,0.1441031557516118,1.1445469969460471,6.969745503902273,207.15021106209704,0.0
211651920,0,0,HAITHABU,,Other ship,Undefined,,,40,-1,-1,-1,-1,-1,10,16,24,5,5,0,2.8011661469011484,1.9877367713165446,127.52493924338751,180.85152371883254,0.0
211572830,0,0,WARDER,,Other ship,Other,,,12,-1,-1,-1,-1,-1,4,6,6,3,1,0,2.877129176109365,0.7021785218217709,145.0333114019056,59.127063381826154,0.0
211222780,0,0,,,Other ship,Undefined,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,4.340386631338269,1.3684174033628012,207.98522480581764,228.48237831100542,-0.0028786865760344698
273325210,0,0,M/Y SEVERNAYA TEN,,Other ship,Other,,,29,-1,-1,-1,-1,-1,7,5,24,3,4,0,0.41736817048923236,2.7708140804839116,241.57778151166372,161.5205858467053,0.0
211242840,0,0,BREDSTEDT,,Other ship,Law enforcement,,,66,-1,-1,-1,-1,-1,9,18,48,8,1,0,9.036162904808636,3.5770363101079496,180.48135426889107,186.5069676153091,0.0
211250470,0,0,BARENTS-SEE,,Other ship,Other,,,19,-1,-1,-1,-1,-1,5,11,8,2,3,0,2.1067086522528213,3.1451747810305384,0.00048331097609090193,198.6495092914069,0.0
219014434,0,0,VOYAGER,,Other ship,Other,,,15,-1,-1,-1,-1,-1,6,6,9,3,3,0,1.5695161293632178,1.1975819805844357,77.45666791835696,233.69946563084164,3.28312208494668e-07
211212720,0,0,MUNSTER,,Other ship,Military,,,29,-1,-1,-1,-1,-1,6,13,16,2,4,0,3.476931092008492,1.9957767321217765,171.62605512417628,183.56130791059093,-0.4604732332385591
211399000,5148754,0,HDW HERKULES,,Other ship,Undefined,,,54,-1,-1,-1,-1,-1,10,21,33,6,4,0,0.38245583333333333,4.961755,12.822216666666666,12.651705833333335,0.0
