mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
538006694,9483255.0,,CAS AMARES,,General cargo ship,Cargo,,,187,-1,-1,-1,-1,-1,32,157.0,30.0,19.0,13.0,,10.615745192307692,10.200000000000001,248.89543269230768,248.18810096153845,-0.08149038461538463
229276000,9595979.0,,PEBBLE BEACH,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,166.0,24.0,7.0,21.0,,4.374557416267943,8.02116028708134,297.16088516746413,215.46248803827754,
308287000,9138616.0,,AMAZON,,General cargo ship,Cargo,,,172,-1,-1,-1,-1,-1,25,142.0,30.0,18.0,7.0,,11.599078341013826,9.599999999999998,250.13133640552996,250.07119815668202,
212891000,9180384.0,,IRYDA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,23,168.0,32.0,8.0,15.0,,10.00922592259226,10.818519351935198,233.40751575157515,234.9933843384338,
374218000,9727467.0,,ADRIANA ROSE,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,191.0,34.0,23.0,9.0,,12.092934390771447,13.345061283345347,199.98413842826244,200.9539293439077,0.8559480894015862
351187000,9623116.0,,AC AMITY,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,28,156.0,25.0,20.0,8.0,,11.266131025957973,10.159950556242274,232.4445817882159,234.87358879274822,
256564000,9539066.0,,CAPUCINE,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,22,115.0,37.0,13.0,9.0,,9.146731138107418,5.325911125319692,159.89362212276214,181.02675031969312,-0.025415601023017906
304010905,9177882.0,,WILSON ODRA,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,12,72.0,18.0,6.0,6.0,,8.191789287816361,1.8561506768687466,141.13964096527368,140.9220129487934,
244054000,9214018.0,,SANDETTIE,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,80.0,9.0,5.0,7.0,,9.062280243690166,4.420812300551204,133.27513780098636,133.6477458659704,
477592500,9608398.0,,DA CHANG,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,15.0,165.0,14.0,14.0,,14.616672136527733,6.9400503227218024,169.87550596214857,170.7787222404551,
210263000,9609677.0,,WESTERN AIDA,,General cargo ship,Cargo,,,187,-1,-1,-1,-1,-1,28,155.0,32.0,6.0,22.0,,12.249089510130801,10.599999999999998,227.34188253398307,227.83754808925366,
259933000,9328522.0,,SPAR SPICA,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,167.0,23.0,14.0,18.0,,10.162850241545893,12.694879227053143,245.90338164251207,243.74710144927536,
636015275,9521837.0,,OLZA,,General cargo ship,Cargo,,,149,-1,-1,-1,-1,-1,23,123.0,26.0,9.0,14.0,,12.490180419994086,8.404466134279799,252.47352854185152,253.2866015971606,0.4331262939958592
247296200,9167863.0,,APUANA D,,General cargo ship,Cargo,,,171,-1,-1,-1,-1,-1,27,145.0,26.0,17.0,10.0,,11.539423076923077,10.627980769230769,244.39447115384615,233.78497596153846,
563077100,9858515.0,,SELINA H,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202.0,27.0,21.0,11.0,,2.7614314593762033,8.546048324990375,233.97800346553717,236.44287158259527,
636017356,9718014.0,,RONADI,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197.0,32.0,7.0,25.0,,11.378677088043407,11.062450746075836,168.72463019184806,168.8553323428719,0.036922679413474595
255806258,9344710.0,,VIOLETTA,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,27,139.0,39.0,14.0,13.0,,13.413405952149388,9.735344615185113,166.45550152369836,165.6668858198794,0.10103611489334112
