mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,mean_draught,mean_heading,mean_course,mean_ROT
205708000,9778143,0,SCHELDT RIVER,,Support ship,Dredging,,,116,-1,-1,-1,-1,-1,26,24,92,13,13,0,10.070637284097678,5.445404010323605,262.17391304347825,257.0760174707167,0.0
311753000,9280720,0,RELUME,,Support ship,Dredging,,,82,-1,-1,-1,-1,-1,16,52,30,8,8,0,7.74301130524152,4.286005481329221,251.64319972593353,248.7395340870161,0.15292908530318602
231262000,7527875,0,KULLEN,,Support ship,Tug,,,28,-1,-1,-1,-1,-1,8,11,17,4,4,0,5.908018223234625,4.697949886104783,171.68686408504175,176.72848899012905,0.0
253311000,9372250,0,LE GUERRIER,,Support ship,Dredging,,,100,-1,-1,-1,-1,-1,20,90,10,15,5,0,9.502337662337661,4.181768231768232,169.79830169830169,165.42207792207793,0.0
261535000,9211004,0,FAIRPLAY-26,,Support ship,Towing long/wide,,,35,-1,-1,-1,-1,-1,11,11,24,6,5,0,5.1398185368094635,5.182979212128174,159.10060870563913,158.87595038474788,0.05582864362007578
209855000,9677947,0,DUKE II,,Support ship,Towing long/wide,,,34,-1,-1,-1,-1,-1,11,12,22,7,4,0,6.207246838322263,4.38438722591211,169.12055317987443,164.5694067873715,0.0
219000558,7944762,0,GRETE FIGHTER,,Support ship,Dredging,,,47,-1,-1,-1,-1,-1,12,32,15,9,3,0,2.789572208264749,2.592071385255134,190.29506020965087,199.909908689249,0.0
304068000,9520572,0,FAIRPLAY-27,,Support ship,Tug,,,36,-1,-1,-1,-1,-1,12,10,26,5,7,0,6.956531568562972,5.191949605392964,149.08716293982243,148.02428682999013,0.0
219001459,8705620,0,MARGRETHE FIGHTER,,Support ship,Dredging,,,35,-1,-1,-1,-1,-1,10,25,10,4,6,0,0.798447678572501,2.8844977995521046,175.71451815294463,207.89500651428642,0.0
273399790,9724269,0,ARGO,,Support ship,Tug,,,33,-1,-1,-1,-1,-1,12,12,21,4,8,0,8.716138244832761,2.9294689965632412,165.6748632557239,165.70568759378477,0.11462800716394793
211239400,0,0,GEO NAVIGATOR,,Support ship,Port tender,,,20,-1,-1,-1,-1,-1,5,10,10,3,2,0,8.016656659661765,1.5611728209746825,143.7574302011408,189.03676073251276,0.0
244269000,8113463,0,INTERBALLAST III,,Support ship,Dredging,,,70,-1,-1,-1,-1,-1,13,55,15,5,8,0,8.896214611387975,3.789523910507899,162.26391686989714,162.03662389990455,0.0
253109000,9303340,0,LETOILE,,Support ship,Dredging,,,99,-1,-1,-1,-1,-1,18,83,16,9,9,0,9.407982608695654,4.000678260869566,242.81826086956522,242.01373913043477,0.0
235060403,0,0,LIBERTAS URK,,Support ship,Port tender,,,18,-1,-1,-1,-1,-1,5,8,10,2,3,0,8.28105147864184,1.3355969331872946,0.0,239.77831325301202,0.0
212396000,9664457,0,STRANDWAY,,Support ship,Dredging,,,92,-1,-1,-1,-1,-1,18,78,14,9,9,0,6.853565302621907,3.9880789022298453,171.19382504288166,169.88766233766236,0.0
244850156,9740938,0,BARNEY,,Support ship,Towing long/wide,,,30,-1,-1,-1,-1,-1,13,8,22,6,7,0,6.369003025500648,2.190491283676703,179.31335542429045,181.09618210632476,0.0
261014490,0,0,ORION ONE,,Support ship,Port tender,,,18,-1,-1,-1,-1,-1,4,6,12,2,2,0,9.510156249999998,1.4979073660714286,0.0,263.6133370535714,0.0
211526930,0,0,HELENE,,Support ship,Towing long/wide,,,37,-1,-1,-1,-1,-1,16,33,4,7,9,0,0.06880618164105744,1.4438404994907674,0.0,191.83592525350923,0.0
219023833,9839507,0,DANPILOT DELTA,,Support ship,Pilot,,,17,-1,-1,-1,-1,-1,5,13,4,3,2,0,3.2,1.5,91.0,1.9,0.0
211787790,9817200,0,PILOT PETERMANN,,Support ship,Pilot,,,15,-1,-1,-1,-1,-1,5,15,0,0,5,0,7.775673578784032,1.3551699816617293,117.46402877697842,129.99284102130062,0.0
218321000,9429560,0,BUGSIER 10,,Support ship,Tug,,,33,-1,-1,-1,-1,-1,13,14,19,7,6,0,9.66189018166973,6.0,100.0714431516636,99.92959787711777,0.35768524188609924
257847800,0,0,PILOT WICKIE (125),,Support ship,Pilot,,,16,-1,-1,-1,-1,-1,4,12,4,2,2,0,21.545520421607378,1.5695322793148878,191.06785243741766,190.33257575757574,0.0
235007548,0,0,LAURA M,,Support ship,Tug,,,18,-1,-1,-1,-1,-1,8,18,0,0,8,0,7.264156890211873,1.7880231132901423,0.0,254.67053055506918,0.0
211586760,0,0,PRAUNUS,,Support ship,Dredging,,,18,-1,-1,-1,-1,-1,5,13,5,3,2,0,2.8761381409308022,0.6698102041678995,0.0,121.05863803525385,0.0
212854000,9555383,0,MUSTANG,,Support ship,Towing long/wide,,,31,-1,-1,-1,-1,-1,11,12,19,6,5,0,7.877685950413222,3.992761054473065,133.9110816191108,131.94386197743862,0.0
211526910,0,0,SOPHIE,,Support ship,Dredging,,,31,-1,-1,-1,-1,-1,10,28,3,6,4,0,3.384188260179799,1.6999999999999995,200.27763088313063,205.65356953992597,0.0
244521000,9160449,0,HAM 316,,Support ship,Dredging,,,129,-1,-1,-1,-1,-1,22,19,110,8,14,0,12.245188697885794,5.588075479154319,178.66676546137128,180.3078739379569,0.0
219001261,7236347,0,JOHN MADSEN,,Support ship,Dredging,,,30,-1,-1,-1,-1,-1,8,7,23,6,2,0,1.4434244116977983,1.9872608245077472,63.991987463033645,195.90930920304325,0.0
219023635,0,0,SKJOLD R,,Support ship,Tug,,,12,-1,-1,-1,-1,-1,4,8,4,2,2,0,3.6141106110847945,1.4944043107531975,239.73199905258173,192.08850268435177,0.0
211330370,9210995,0,FAIRPLAY 25,,Support ship,Tug,,,36,-1,-1,-1,-1,-1,12,9,27,4,8,0,3.292253898744359,5.393967558872158,203.2300519832581,204.81100138522723,0.0
304020821,9148776,0,FAIRPLAY-23,,Support ship,Tug,,,35,-1,-1,-1,-1,-1,11,25,10,6,5,0,9.51041181041181,4.589277389277388,84.85418285418285,83.47311577311578,0.0
257809700,0,0,PILOT FAXE (129),,Support ship,Pilot,,,16,-1,-1,-1,-1,-1,4,13,3,2,2,0,21.63397683397683,1.5,163.46460746460747,162.6118404118404,0.0
219002493,6815976,0,SANDHOLM,,Support ship,Dredging,,,50,-1,-1,-1,-1,-1,8,38,12,6,2,0,7.081602423834372,4.482578690456152,78.52768894125568,76.33260393873086,0.0
211159080,0,0,SOLUTION,,Support ship,Pilot,,,15,-1,-1,-1,-1,-1,4,11,4,2,2,0,0.0007592190889370933,0.20694143167028206,120.86767895878525,244.97570498915402,0.0
211265610,0,0,BREIHOLZ,,Support ship,Pilot,,,13,-1,-1,-1,-1,-1,4,10,3,2,2,0,1.0324455762753635,1.1327100961143513,211.61201018647827,226.0467838659328,0.0
261044050,9808247,0,FAIRPLAY XVIII,,Support ship,Tug,,,32,-1,-1,-1,-1,-1,13,7,25,8,5,0,10.939294008360427,5.448908499767766,253.66465397120297,255.44126799814214,-0.42380399442638184
230934000,5233547,0,METEOR,,Support ship,Towing,,,34,-1,-1,-1,-1,-1,10,11,23,5,5,0,5.481059707394228,4.175727712382518,167.02489582382822,166.1191106244487,0.0
209119000,7928158,0,RADUGA NEUTRON,,Support ship,Tug,,,37,-1,-1,-1,-1,-1,20,17,20,10,10,0,6.079136413641364,6.26523102310231,170.054400440044,179.9842739273927,0.0
244780958,0,0,SCHELDEOORD,,Support ship,Dredging,,,60,-1,-1,-1,-1,-1,15,42,18,2,13,0,4.52198337051308,0.19566010951125537,0.0,169.79796525383625,0.0
245043000,9360726,0,REYNAERT,,Support ship,Dredging,,,91,-1,-1,-1,-1,-1,22,19,72,10,12,0,9.28578168212136,4.490401822027005,254.0592158776639,252.0159915405889,0.0
211321160,0,0,MARTIN FRIEDRICH,,Support ship,Dredging,,,40,-1,-1,-1,-1,-1,11,35,5,2,9,0,1.7489797313463442,1.488618108486858,154.58991010698296,202.11759920702735,0.0
