"mmsi"	"imo_from_data_set"	"imo_from_ship_db"	"name_from_data_set"	"name_from_ship_db"	"iwrap_type_from_dataset"	"org_type_info_from_data"	"iwrap_type_from_ship_db"	"org_type_from_ship_db"	"length_from_data_set"	"length_from_ship_db"	"height_1"	"height_2"	"height_3"	"depth"	"width"	"size_a"	"size_b"	"size_c"	"size_d"	"class_b"
211240870	5337771	0	"MS STADT KIEL"	""	"Passenger ship"	"Passenger"	""	""	28	-1	-1	-1	-1	-1	8	10	18	6	2	0
211795920	0	0	"HORIZON"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	14	0	0	4	0
211212490	8321632	0	"BOTTSAND"	""	"Other ship"	"Anti-pollution"	""	""	46	-1	-1	-1	-1	-1	12	31	15	7	5	0
211353930	0	0	"GUAPA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	11	1	0	4	0
211772470	0	0	"GERHARD"	""	"Support ship"	"Dredging"	""	""	60	-1	-1	-1	-1	-1	15	10	50	7	8	0
211211460	0	0	"OKER"	""	"Other ship"	"Military"	""	""	84	-1	-1	-1	-1	-1	14	21	63	11	3	0
219002764	0	0	"L.W.DAM"	""	"Other ship"	"SAR"	""	""	23	-1	-1	-1	-1	-1	6	15	8	3	3	0
219009413	0	0	"HEIAN A201"	""	"Fishing ship"	"Fishing"	""	""	11	-1	-1	-1	-1	-1	4	8	3	2	2	0
211307150	881354400	0	"EIDER"	""	"Other ship"	"Other"	""	""	27	-1	-1	-1	-1	-1	7	9	18	4	3	0
311541000	9000699	0	"BRAEMAR"	""	"Passenger ship"	"Passenger"	""	""	196	-1	-1	-1	-1	-1	28	32	164	14	14	0
211378700	0	0	"JOLLY ROGER"	""	"Pleasure boat"	"Sailing"	""	""	15	-1	-1	-1	-1	-1	5	14	1	1	4	0
211202730	0	0	"BERLIN"	""	"Other ship"	"SAR"	""	""	28	-1	-1	-1	-1	-1	7	8	20	5	2	0
218413000	9556026	0	"BALTIC"	""	"Support ship"	"Tug"	""	""	62	-1	-1	-1	-1	-1	14	33	29	7	7	0
211577000	9458901	0	"SVENJA"	""	"General cargo ship"	"Cargo"	""	""	160	-1	-1	-1	-1	-1	28	24	136	14	14	0
211395470	0	0	"TAURUS"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	11	0	2	2	0
211315270	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219006152	0	0	"M S FELIX"	""	"Fishing ship"	"Fishing"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211138490	0	0	"ALBERT WEGENER"	""	"General cargo ship"	"Cargo"	""	""	28	-1	-1	-1	-1	-1	6	13	15	3	3	0
219000155	0	0	"MVH 901 ENOE"	""	"Other ship"	"Military"	""	""	24	-1	-1	-1	-1	-1	6	9	15	2	4	0
211760340	0	0	"SALT"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	10	1	3	1	0
219011766	0	0	"NF 139 MARIA LOUISE"	""	"Fishing ship"	"Fishing"	""	""	10	-1	-1	-1	-1	-1	4	4	6	2	2	0
219000895	0	0	"ND19 TELSTAR"	""	"Fishing ship"	"Fishing"	""	""	17	-1	-1	-1	-1	-1	4	12	5	2	2	0
235090741	0	0	"WINDCAT 28"	""	"Fast ferry"	"HSC"	""	""	17	-1	-1	-1	-1	-1	6	7	10	3	3	0
319051700	9698056	0	"FLYING FISH"	""	"Pleasure boat"	"Pleasure"	""	""	40	-1	-1	-1	-1	-1	8	25	15	4	4	0
211211520	0	0	"DONAU"	""	"Other ship"	"Military"	""	""	101	-1	-1	-1	-1	-1	16	66	35	2	14	0
211549030	0	0	"ADLER I"	""	"Passenger ship"	"Passenger"	""	""	14	-1	-1	-1	-1	-1	6	7	7	3	3	0
211212510	0	0	"AK 2"	""	"Other ship"	"Undefined"	""	""	19	-1	-1	-1	-1	-1	4	11	8	2	2	0
211264670	0	0	"SEEADLER"	""	"Other ship"	"Other"	""	""	20	-1	-1	-1	-1	-1	6	10	10	3	3	0
211896000	8400074	0	"STRANDE"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
212702000	9195901	0	"ELENA L"	""	"General cargo ship"	"Cargo"	""	""	96	-1	-1	-1	-1	-1	13	88	8	6	7	0
211288300	0	0	"ROBBE"	""	"Support ship"	"Tug"	""	""	18	-1	-1	-1	-1	-1	4	5	13	2	2	0
211002010	0	0	"ODIN 3"	""	"Other ship"	"Other"	""	""	23	-1	-1	-1	-1	-1	5	20	3	3	2	0
211796800	0	0	"FRIZZANTE"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	6	6	3	1	0
211361210	0	0	"DIEKSAND"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	8	3	2	2	0
211222830	0	0	"STOLTERA"	""	"Other ship"	"Undefined"	""	""	13	-1	-1	-1	-1	-1	5	9	4	4	1	0
211279780	0	0	"ROLLING STONE"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	7	4	3	1	0
211215130	5285667	0	"PROF ALBRECHT PENCK"	""	"Other ship"	"Other"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211798400	0	0	"ELEMENTARY"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	7	7	3	1	0
211458210	0	0	"SCHWENTINE"	""	"Passenger ship"	"Passenger"	""	""	25	-1	-1	-1	-1	-1	6	17	8	3	3	0
211760370	0	0	"UNIVERSE"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	11	1	3	1	0
211222350	1048576	0	"NORDICA"	""	"Other ship"	"Undefined"	""	""	20	-1	-1	-1	-1	-1	6	6	14	2	4	0
211559610	0	0	"NOREIA"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	10	1	0	4	0
305691000	9512381	0	"CALYPSO"	""	"General cargo ship"	"Cargo"	""	""	133	-1	-1	-1	-1	-1	23	16	117	17	6	0
211125170	0	0	"BALTIC TAUCHER I"	""	"Support ship"	"Tug"	""	""	16	-1	-1	-1	-1	-1	5	8	8	2	3	0
218334000	9452074	0	"FALSHOEFT"	""	"Other ship"	"Law enforcement"	""	""	28	-1	-1	-1	-1	-1	7	13	15	3	4	0
211193180	0	0	"JONATHAN"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	8	5	3	1	0
211212520	0	0	"AK1"	""	"Other ship"	"Other"	""	""	12	-1	-1	-1	-1	-1	4	4	8	3	1	0
211546840	0	0	"PILOT BUELK"	""	"Support ship"	"Pilot"	""	""	17	-1	-1	-1	-1	-1	6	12	5	3	3	0
211678610	0	0	"COOPER"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	8	11	2	7	1	0
211212680	0	0	"TODENDORF"	""	"Other ship"	"Military"	""	""	29	-1	-1	-1	-1	-1	6	13	16	2	4	0
211500530	0	0	"SY KARO AS"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	4	7	3	3	1	0
211215730	8501529	0	"KIEL"	""	"Other ship"	"Undefined"	""	""	48	-1	-1	-1	-1	-1	9	10	38	6	3	0
219019831	0	0	"SKIPPER"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	10	1	3	1	0
211214250	7360942	0	"LITTORINA"	""	"Support ship"	"Dredging"	""	""	30	-1	-1	-1	-1	-1	8	21	9	5	3	0
211624870	0	0	"WARNOW"	""	"Passenger ship"	"Passenger"	""	""	40	-1	-1	-1	-1	-1	11	20	20	11	0	0
211264900	0	0	"POLARFUCHS"	""	"Support ship"	"Port tender"	""	""	13	-1	-1	-1	-1	-1	4	8	5	1	3	0
211603970	0	0	"RUGARD"	""	"Other ship"	"Undefined"	""	""	23	-1	-1	-1	-1	-1	5	12	11	3	2	0
211525910	0	0	"BRAINSTORM"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	7	5	3	1	0
211212700	0	0	"BAUMHOLDER"	""	"Other ship"	"Military"	""	""	29	-1	-1	-1	-1	-1	6	13	16	2	4	0
212209000	9195925	0	"CEMSEA III"	""	"General cargo ship"	"Cargo"	""	""	95	-1	-1	-1	-1	-1	13	81	14	3	10	0
211215340	7726902	0	"ARION"	""	"Support ship"	"Tug"	""	""	30	-1	-1	-1	-1	-1	9	7	23	5	4	0
211222710	8200321	0	"HOLTENAU"	""	"Support ship"	"Tug"	""	""	27	-1	-1	-1	-1	-1	9	9	18	7	2	0
235059487	9357597	0	"CORONA SEA"	""	"General cargo ship"	"Cargo"	""	""	187	-1	-1	-1	-1	-1	26	26	161	13	13	0
211245200	9131797	0	"MECKLENBURG VORPOMME"	""	"Passenger ship"	"Passenger"	""	""	200	-1	-1	-1	-1	-1	29	28	172	22	7	0
211202400	8504208	0	"FREDO"	""	"General cargo ship"	"Cargo"	""	""	82	-1	-1	-1	-1	-1	11	64	18	8	3	0
211211850	0	0	"SPESSART"	""	"Other ship"	"Military"	""	""	130	-1	-1	-1	-1	-1	19	98	32	7	12	0
211741680	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
273331830	0	0	"M/Y ELDEN"	""	"Fast ferry"	"HSC"	""	""	29	-1	-1	-1	-1	-1	8	29	0	4	4	0
211626470	0	0	"WATERMANN"	""	"Pleasure boat"	"Pleasure"	""	""	16	-1	-1	-1	-1	-1	4	12	4	2	2	0
311564000	9146120	0	"CEMBAY"	""	"General cargo ship"	"Cargo"	""	""	130	-1	-1	-1	-1	-1	19	113	17	11	8	0
211204360	7427518	0	"RV POSEIDON"	""	"Other ship"	"Other"	""	""	61	-1	-1	-1	-1	-1	12	25	36	6	6	0
211143370	0	0	"AMALUR"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	7	5	1	3	0
567019000	9732199	0	"INTHIRA NAREE"	""	"General cargo ship"	"Cargo"	""	""	199	-1	-1	-1	-1	-1	32	170	29	12	20	0
219023834	9839519	0	"DANPILOT ECHO"	""	"Support ship"	"Pilot"	""	""	17	-1	-1	-1	-1	-1	7	15	2	2	5	0
566278000	9231470	0	"MAERSK NEWBURY"	""	"General cargo ship"	"Cargo"	""	""	211	-1	-1	-1	-1	-1	31	175	36	10	21	0
249399000	9333462	0	"KAISA"	""	"General cargo ship"	"Cargo"	""	""	90	-1	-1	-1	-1	-1	15	75	15	5	10	0
241604000	9787182	0	"MINERVA ZENOBIA"	""	"Oil products tanker"	"Tanker"	""	""	250	-1	-1	-1	-1	-1	44	214	36	28	16	0
230007000	9207895	0	"FINNHAWK"	""	"General cargo ship"	"Cargo"	""	""	163	-1	-1	-1	-1	-1	21	15	148	16	5	0
218779000	9628489	0	"ANNIKA"	""	"Oil products tanker"	"Tanker"	""	""	73	-1	-1	-1	-1	-1	12	57	16	4	8	0
211222700	9041150	0	"KITZEBERG"	""	"Support ship"	"Port tender"	""	""	27	-1	-1	-1	-1	-1	9	8	19	4	5	0
356075000	9397793	0	"SHANGHAI DAWN"	""	"Oil products tanker"	"Tanker"	""	""	246	-1	-1	-1	-1	-1	42	206	40	17	25	0
209718000	8415172	0	"RABA"	""	"General cargo ship"	"Cargo"	""	""	80	-1	-1	-1	-1	-1	13	66	14	10	3	0
235090537	9204790	0	"TIMBERLAND"	""	"General cargo ship"	"Cargo"	""	""	153	-1	-1	-1	-1	-1	23	137	16	13	10	0
211547790	0	0	"MAGIC BLUE"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	12	2	3	1	0
246375000	9342102	0	"EN AVANT 1"	""	"Support ship"	"Towing"	""	""	26	-1	-1	-1	-1	-1	9	11	15	4	5	0
235092488	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
218795000	9087477	0	"ROBIN HOOD"	""	"Passenger ship"	"Passenger"	""	""	179	-1	-1	-1	-1	-1	28	8	171	14	14	0
266239000	9017769	0	"FINNTRADER"	""	"Passenger ship"	"Passenger"	""	""	183	-1	-1	-1	-1	-1	30	11	172	15	15	0
211779530	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
218292000	9423449	0	"SEAPIKE"	""	"Oil products tanker"	"Tanker"	""	""	200	-1	-1	-1	-1	-1	32	167	33	16	16	0
211698840	0	0	"SPROTT"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
230981000	9319442	0	"FINNSTAR"	""	"Passenger ship"	"Passenger"	""	""	219	-1	-1	-1	-1	-1	32	22	197	12	20	0
211392280	0	0	"ELFIN"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211571500	0	0	"WITTOW"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219012959	9059248	0	"EGESUND"	""	"Support ship"	"Towing"	""	""	23	-1	-1	-1	-1	-1	6	10	13	3	3	0
211149000	8703232	0	"TOM SAWYER"	""	"Passenger ship"	"Passenger"	""	""	177	-1	-1	-1	-1	-1	26	19	158	12	14	0
211694950	0	0	""	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	6	5	2	2	0
218090000	0	0	"ELIDA"	""	"Pleasure boat"	"Sailing"	""	""	18	-1	-1	-1	-1	-1	5	10	8	2	3	0
219016555	9594690	0	"LOLLAND"	""	"Passenger ship"	"Passenger"	""	""	98	-1	-1	-1	-1	-1	18	49	49	9	9	0
266439000	7116808	0	"IDA H"	""	"General cargo ship"	"Cargo"	""	""	76	-1	-1	-1	-1	-1	12	62	14	3	9	0
211589250	0	0	""	""	"Support ship"	"Tug"	""	""	23	-1	-1	-1	-1	-1	7	4	19	2	5	0
218057000	9380477	0	"SEASPRAT"	""	"Oil products tanker"	"Tanker"	""	""	188	-1	-1	-1	-1	-1	32	164	24	16	16	0
266456000	9319454	0	"EUROPALINK"	""	"Passenger ship"	"Passenger"	""	""	214	-1	-1	-1	-1	-1	30	22	192	15	15	0
211524330	0	0	"HILDE S."	""	"Fishing ship"	"Fishing"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211354870	0	0	"LABOE"	""	"Passenger ship"	"Passenger"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
246629000	9508794	0	"AMELAND"	""	"General cargo ship"	"Cargo"	""	""	122	-1	-1	-1	-1	-1	16	110	12	8	8	0
219016938	9596428	0	"LANGELAND"	""	"Passenger ship"	"Passenger"	""	""	98	-1	-1	-1	-1	-1	18	49	49	9	9	0
218176000	8905115	0	"MAIKE"	""	"General cargo ship"	"Cargo"	""	""	82	-1	-1	-1	-1	-1	11	69	13	3	8	0
305375000	9438585	0	"ONEGO NEVA"	""	"General cargo ship"	"Cargo"	""	""	146	-1	-1	-1	-1	-1	19	137	9	10	9	0
211649920	0	0	"CALEDONIA"	""	"Pleasure boat"	"Pleasure"	""	""	16	-1	-1	-1	-1	-1	6	10	6	3	3	0
244730469	9624859	0	"LADY ADELE"	""	"General cargo ship"	"Cargo"	""	""	88	-1	-1	-1	-1	-1	13	78	10	6	7	0
266343000	9235517	0	"STENA SCANDINAVICA"	""	"Passenger ship"	"Passenger"	""	""	243	-1	-1	-1	-1	-1	30	24	219	10	20	0
565580000	9240897	0	"TORM GERD"	""	"Oil products tanker"	"Tanker"	""	""	185	-1	-1	-1	-1	-1	32	154	31	8	24	0
211799520	0	0	"SWARM"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	8	9	5	4	4	0
211244230	9138757	0	"EVERT PRAHM"	""	"Other ship"	"Undefined"	""	""	78	-1	-1	-1	-1	-1	12	71	7	5	7	0
211226910	0	0	"JULE"	""	"Other ship"	"Other"	""	""	24	-1	-1	-1	-1	-1	6	18	6	4	2	0
538007709	9445069	0	"INFINITY K"	""	"General cargo ship"	"Cargo"	""	""	169	-1	-1	-1	-1	-1	28	146	23	19	9	0
244826000	9081332	0	"ELANDSGRACHT"	""	"General cargo ship"	"Cargo"	""	""	137	-1	-1	-1	-1	-1	18	126	11	9	9	0
235103217	0	0	"VOS NAPOLEON"	""	"Other ship"	"Other"	""	""	22	-1	-1	-1	-1	-1	7	11	11	2	5	0
235103216	0	0	"VOS SNOWBALL"	""	"Other ship"	"Other"	""	""	19	-1	-1	-1	-1	-1	7	9	10	2	5	0
211532870	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211517240	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211357810	0	0	"SY SIRIUS"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	9	1	2	1	0
220006000	0	0	"FRU NIELSEN"	""	"Fishing ship"	"Fishing"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
248536000	9158161	0	"LOVELY LADY"	""	"Oil products tanker"	"Tanker"	""	""	182	-1	-1	-1	-1	-1	32	156	26	25	7	0
212949000	9195145	0	"ISAR HIGHWAY"	""	"General cargo ship"	"Cargo"	""	""	100	-1	-1	-1	-1	-1	20	76	24	10	10	0
255806192	9327047	0	"AGNES ESSBERGER"	""	"Oil products tanker"	"Tanker"	""	""	126	-1	-1	-1	-1	-1	19	110	16	9	10	0
258295000	9132038	0	"VESTLAND"	""	"General cargo ship"	"Cargo"	""	""	88	-1	-1	-1	-1	-1	13	74	14	8	5	0
211604700	0	0	"OSTSEEBAD WARNEMUEND"	""	"Passenger ship"	"Passenger"	""	""	40	-1	-1	-1	-1	-1	10	8	32	5	5	0
211467840	0	0	"HANSEAT"	""	"Other ship"	"Other"	""	""	19	-1	-1	-1	-1	-1	6	14	5	2	4	0
230643000	9212644	0	"FINNPULP"	""	"General cargo ship"	"Cargo"	""	""	187	-1	-1	-1	-1	-1	27	20	167	9	18	0
211226940	5104253	0	"SEHO"	""	"Passenger ship"	"Passenger"	""	""	25	-1	-1	-1	-1	-1	8	11	14	6	2	0
211225390	0	0	"SUEDWIND"	""	"Fishing ship"	"Fishing"	""	""	24	-1	-1	-1	-1	-1	7	7	17	2	5	0
259222000	9349863	0	"COLOR MAGIC"	""	"Passenger ship"	"Passenger"	""	""	224	-1	-1	-1	-1	-1	36	22	202	18	18	0
211462260	9452086	0	"STABERHUK"	""	"Other ship"	"Undefined"	""	""	26	-1	-1	-1	-1	-1	6	14	12	2	4	0
211213640	0	0	"MITTELGRUND"	""	"Other ship"	"Military"	""	""	39	-1	-1	-1	-1	-1	9	12	27	8	1	0
257943000	9034494	0	"WINDSTAR"	""	"General cargo ship"	"Cargo"	""	""	83	-1	-1	-1	-1	-1	13	71	12	8	5	0
211226200	0	0	"ALBATROS"	""	"Other ship"	"Undefined"	""	""	16	-1	-1	-1	-1	-1	7	13	3	3	4	0
230985000	9354337	0	"AILA"	""	"General cargo ship"	"Cargo"	""	""	141	-1	-1	-1	-1	-1	22	132	9	11	11	0
211212230	0	0	"KRONSORT"	""	"Other ship"	"Military"	""	""	57	-1	-1	-1	-1	-1	11	19	38	7	4	0
211228840	0	0	"HAI 4"	""	"Passenger ship"	"Passenger"	""	""	24	-1	-1	-1	-1	-1	6	14	10	1	5	0
244690117	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219019287	0	0	"S49 BIRGITTE MARTINE"	""	"Fishing ship"	"Fishing"	""	""	17	-1	-1	-1	-1	-1	6	7	10	3	3	0
538090400	9220067	0	"LANTAU ARROW"	""	"General cargo ship"	"Cargo"	""	""	159	-1	-1	-1	-1	-1	26	139	20	17	9	0
245895000	5154959	0	"ALBERT JOHANNES"	""	"Pleasure boat"	"Sailing"	""	""	46	-1	-1	-1	-1	-1	5	46	0	2	3	0
211471490	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219021428	0	0	"S47 LASSE"	""	"Fishing ship"	"Fishing"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211224750	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211523500	0	0	"ANNA-LENA  VIT-57"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211224970	0	0	"TANJA"	""	"Passenger ship"	"Passenger"	""	""	24	-1	-1	-1	-1	-1	7	15	9	1	6	0
211696020	0	0	"INSPIRE"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	13	1	2	2	0
211797190	0	0	"EMMA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	3	8	4	3	0	0
211537340	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211677030	0	0	""	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	6	6	2	2	0
255805908	9736377	0	"AUTO ENERGY"	""	"General cargo ship"	"Cargo"	""	""	181	-1	-1	-1	-1	-1	32	31	150	15	17	0
477261300	9434929	0	"MAERSK NIJMEGEN"	""	"General cargo ship"	"Cargo"	""	""	210	-1	-1	-1	-1	-1	30	167	43	19	11	0
211681210	0	0	"NONAME"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	13	1	2	2	0
211477000	0	0	"SCHWALBE"	""	"Fishing ship"	"Fishing"	""	""	17	-1	-1	-1	-1	-1	5	5	12	3	2	0
235103431	0	0	"NJORD SNIPE"	""	"Other ship"	"Other"	""	""	20	-1	-1	-1	-1	-1	8	10	10	5	3	0
236668000	9020429	0	"KEY WEST"	""	"Oil products tanker"	"Tanker"	""	""	90	-1	-1	-1	-1	-1	14	74	16	10	4	0
211139720	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
305309000	8104541	0	"TRAVEBERG"	""	"General cargo ship"	"Cargo"	""	""	88	-1	-1	-1	-1	-1	11	72	16	6	5	0
247312900	9490052	0	"AIDAMAR"	""	"Passenger ship"	"Passenger"	""	""	253	-1	-1	-1	-1	-1	38	46	207	19	19	0
211226220	0	0	"MONIKA"	""	"Passenger ship"	"Passenger"	""	""	24	-1	-1	-1	-1	-1	6	8	16	5	1	0
211600310	0	0	"REBEKKA II"	""	"Fishing ship"	"Fishing"	""	""	7	-1	-1	-1	-1	-1	3	5	2	2	1	0
209155000	9318761	0	"ADILIA 1"	""	"General cargo ship"	"Cargo"	""	""	140	-1	-1	-1	-1	-1	23	124	16	12	11	0
211542920	0	0	"MUSSLING"	""	"Pleasure boat"	"Pleasure"	""	""	13	-1	-1	-1	-1	-1	4	13	0	0	4	0
211303110	0	0	"MIRA"	""	"Passenger ship"	"Passenger"	""	""	26	-1	-1	-1	-1	-1	5	5	21	2	3	0
219019523	0	0	"RIB-KRST480-001/14"	""	"Other ship"	"SAR"	""	""	5	-1	-1	-1	-1	-1	2	1	4	1	1	0
211664820	0	0	"FLYMISH"	""	"Pleasure boat"	"Sailing"	""	""	9	-1	-1	-1	-1	-1	6	4	5	3	3	0
304111000	9197777	0	"NIKAR G"	""	"General cargo ship"	"Cargo"	""	""	82	-1	-1	-1	-1	-1	12	73	9	9	3	0
211386450	9252632	0	"BAYREUTH"	""	"Other ship"	"Law enforcement"	""	""	66	-1	-1	-1	-1	-1	10	23	43	5	5	0
218627000	9432220	0	"VERA RAMBOW"	""	"General cargo ship"	"Cargo"	""	""	168	-1	-1	-1	-1	-1	26	156	12	0	26	0
230964000	9255282	0	"FUTURA"	""	"Oil products tanker"	"Tanker"	""	""	170	-1	-1	-1	-1	-1	24	135	35	12	12	0
211550770	0	0	"JULANUR"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	3	12	0	3	0	0
211244228	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
538090304	9344722	0	"VALENTINA"	""	"General cargo ship"	"Cargo"	""	""	179	-1	-1	-1	-1	-1	28	160	19	25	3	0
219007835	0	0	"LIV II"	""	"Other ship"	"Other"	""	""	15	-1	-1	-1	-1	-1	4	7	8	2	2	0
244979000	7739662	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
304218000	8407228	0	"DARWIN"	""	"General cargo ship"	"Cargo"	""	""	75	-1	-1	-1	-1	-1	11	64	11	7	4	0
211261510	0	0	"PEER GYNT"	""	"Pleasure boat"	"Sailing"	""	""	8	-1	-1	-1	-1	-1	3	6	2	3	0	0
310132000	9108128	0	"LISBON EXPRESS"	""	"General cargo ship"	"Cargo"	""	""	216	-1	-1	-1	-1	-1	33	161	55	24	9	0
211392510	0	0	"MECKLENBURG"	""	"Passenger ship"	"Passenger"	""	""	26	-1	-1	-1	-1	-1	8	13	13	4	4	0
211536730	0	0	"ARCTURUS"	""	"Pleasure boat"	"Pleasure"	""	""	6	-1	-1	-1	-1	-1	3	4	2	2	1	0
211100580	0	0	"SY EULOGIA"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	4	7	3	0	4	0
605126440	0	0	"EL MOUDAMIR"	""	"Other ship"	"Undefined"	""	""	121	-1	-1	-1	-1	-1	16	40	81	3	13	0
211249750	0	0	"DREAMCATCHER"	""	"Pleasure boat"	"Pleasure"	""	""	6	-1	-1	-1	-1	-1	2	4	2	1	1	0
211235230	0	0	"STROEPER"	""	"Other ship"	"SAR"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
244750716	9650482	0	"EXEBORG"	""	"General cargo ship"	"Cargo"	""	""	145	-1	-1	-1	-1	-1	16	129	16	11	5	0
211210720	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
249517003	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
220018000	8416786	0	"ORANESS"	""	"Oil products tanker"	"Tanker"	""	""	79	-1	-1	-1	-1	-1	13	64	15	8	5	0
211128480	0	0	"SY SPECIAL ONE"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	10	3	2	2	0
414706000	9576791	0	"ZHAO YANG FENG"	""	"General cargo ship"	"Cargo"	""	""	225	-1	-1	-1	-1	-1	32	195	30	14	18	0
477547300	9387920	0	"AEGEAN WAVE"	""	"Oil products tanker"	"Tanker"	""	""	183	-1	-1	-1	-1	-1	32	150	33	8	24	0
211129810	0	0	"RESOLUTE"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	8	4	3	1	0
235111681	9741724	0	"FALCON BAY"	""	"General cargo ship"	"Cargo"	""	""	180	-1	-1	-1	-1	-1	32	149	31	22	10	0
277408000	9350721	0	"VICTORIA SEAWAYS"	""	"Passenger ship"	"Passenger"	""	""	199	-1	-1	-1	-1	-1	26	15	184	13	13	0
220498000	9322712	0	"BRO NORDBY"	""	"Oil products tanker"	"Tanker"	""	""	144	-1	-1	-1	-1	-1	23	110	34	12	11	0
246823000	9480992	0	"URSULA ESSBERGER"	""	"Oil products tanker"	"Tanker"	""	""	99	-1	-1	-1	-1	-1	17	80	19	8	9	0
