"timestamp"	"lat [deg]"	"lon [deg]"	"sog [kn]"	"draught [m]"	"heading [deg]"	"cog [deg]"	"rot [deg/min]"
2017-02-27T00:27:42	54.499455	10.341757	10.8	4.7	67	66	0	
2017-02-27T00:27:52	54.499658	10.34254	10.8	4.7	67	66	0	
2017-02-27T00:28:03	54.49988	10.343402	10.8	4.7	67	66.1	0	
2017-02-27T00:28:12	54.500067	10.344112	10.8	4.7	67	66	0	
2017-02-27T00:28:20	54.500067	10.344112	10.8	4.7	67	66	0	
2017-02-27T00:28:22	54.500278	10.344903	10.8	4.7	67	65.7	0	
2017-02-27T00:28:33	54.500507	10.345773	10.7	4.7	67	65.9	0	
2017-02-27T00:28:42	54.50067	10.346403	10.8	4.7	67	65.7	0	
2017-02-27T00:28:52	54.500883	10.347188	10.8	4.7	67	65.5	0	
2017-02-27T00:29:03	54.501113	10.348052	10.8	4.7	67	65.5	0	
2017-02-27T00:29:12	54.501302	10.348758	10.8	4.7	67	65.3	0	
2017-02-27T00:29:22	54.501528	10.349623	10.8	4.7	67	65.4	0	
2017-02-27T00:29:33	54.501765	10.350485	10.8	4.7	69	64.7	0	
2017-02-27T00:29:42	54.501945	10.351198	10.8	4.7	70	65.7	0	
2017-02-27T00:29:52	54.502135	10.351987	10.8	4.7	71	66.8	0	
2017-02-27T00:30:02	54.502325	10.352785	10.8	4.7	72	67.5	0	
2017-02-27T00:30:12	54.502493	10.3536	10.8	4.7	72	68.8	0	
2017-02-27T00:30:22	54.502667	10.354412	10.8	4.7	72	69	0	
2017-02-27T00:30:33	54.502842	10.355307	10.8	4.7	72	69.7	0	
2017-02-27T00:30:42	54.502967	10.355957	10.8	4.7	72	69.9	0	
2017-02-27T00:30:52	54.503133	10.35677	10.8	4.7	72	70	0	
2017-02-27T00:31:02	54.503313	10.357665	10.8	4.7	72	70.2	0	
2017-02-27T00:31:12	54.503485	10.358478	10.8	4.7	72	69.9	0	
2017-02-27T00:31:22	54.50365	10.359293	10.8	4.7	72	70.3	0	
2017-02-27T00:31:33	54.503832	10.360187	10.8	4.7	72	70.3	0	
2017-02-27T00:31:43	54.504	10.360998	10.8	4.7	72	70.3	0	
2017-02-27T00:31:53	54.504168	10.36181	10.8	4.7	72	70.3	0	
2017-02-27T00:32:02	54.504307	10.362457	10.8	4.7	72	70	0	
2017-02-27T00:32:12	54.504493	10.363348	10.8	4.7	72	70.3	0	
2017-02-27T00:32:22	54.504663	10.364157	10.8	4.7	72	70.3	0	
2017-02-27T00:32:33	54.504835	10.364963	10.8	4.7	72	70.1	0	
2017-02-27T00:32:43	54.505018	10.365855	10.8	4.7	72	70.5	0	
2017-02-27T00:32:53	54.50519	10.366662	10.8	4.7	72	70.1	0	
2017-02-27T00:33:02	54.505338	10.367392	10.8	4.7	72	70.4	0	
2017-02-27T00:33:12	54.505512	10.368205	10.8	4.7	72	70.1	0	
2017-02-27T00:33:22	54.50568	10.369017	10.8	4.7	72	70.2	0	
2017-02-27T00:33:33	54.505862	10.369908	10.8	4.7	72	70.2	0	
2017-02-27T00:33:43	54.506012	10.370637	10.8	4.7	72	70.1	0	
2017-02-27T00:33:53	54.506187	10.371528	10.8	4.7	72	70.4	0	
2017-02-27T00:34:02	54.506315	10.372173	10.8	4.7	72	70.1	0	
2017-02-27T00:34:12	54.50647	10.372983	10.8	4.7	72	70.4	0	
2017-02-27T00:34:20	54.50647	10.372983	10.8	4.7	72	70.4	0	
2017-02-27T00:34:22	54.506648	10.373873	10.8	4.7	72	70.2	0	
2017-02-27T00:34:33	54.506827	10.374767	10.8	4.7	72	70.3	0	
2017-02-27T00:34:43	54.506992	10.375577	10.8	4.7	72	70.2	0	
2017-02-27T00:34:53	54.507158	10.376385	10.8	4.7	72	70.1	0	
2017-02-27T00:35:02	54.507303	10.377113	10.8	4.7	72	70.4	0	
2017-02-27T00:35:12	54.507453	10.377842	10.8	4.7	72	70.3	0	
2017-02-27T00:35:23	54.507637	10.378732	10.8	4.7	72	70.2	0	
2017-02-27T00:35:32	54.50778	10.379462	10.8	4.7	72	70.5	0	
2017-02-27T00:35:43	54.50796	10.38035	10.8	4.7	72	70.4	0	
2017-02-27T00:35:53	54.508125	10.381158	10.8	4.7	72	70.3	0	
2017-02-27T00:36:02	54.508283	10.381967	10.8	4.7	72	70.7	0	
2017-02-27T00:36:12	54.508448	10.382778	10.8	4.7	72	70.5	0	
2017-02-27T00:36:23	54.508627	10.383672	10.8	4.7	72	70.6	0	
2017-02-27T00:36:32	54.508773	10.384402	10.8	4.7	72	70.5	0	
2017-02-27T00:36:43	54.508953	10.385293	10.8	4.7	72	70.5	0	
2017-02-27T00:36:53	54.509113	10.386098	10.8	4.7	72	70.6	0	
2017-02-27T00:37:02	54.509243	10.386745	10.8	4.7	72	70.5	0	
2017-02-27T00:37:12	54.509405	10.387558	10.8	4.7	72	70.7	0	
2017-02-27T00:37:23	54.509585	10.388452	10.8	4.7	72	70.5	0	
2017-02-27T00:37:32	54.509735	10.389183	10.8	4.7	72	70.3	0	
2017-02-27T00:37:43	54.50993	10.390163	10.8	4.7	72	70.5	0	
2017-02-27T00:37:53	54.510095	10.390977	10.8	4.7	72	70.5	0	
2017-02-27T00:38:03	54.510257	10.39179	10.8	4.7	72	70.6	0	
2017-02-27T00:38:12	54.5104	10.392522	10.8	4.7	72	70.7	0	
2017-02-27T00:38:23	54.510593	10.39341	10.8	4.7	72	70.6	0	
2017-02-27T00:38:32	54.510753	10.394138	10.8	4.7	72	70.4	0	
2017-02-27T00:38:43	54.51092	10.394952	10.8	4.7	72	70.6	0	
2017-02-27T00:38:53	54.511087	10.395762	10.8	4.7	72	70.4	0	
2017-02-27T00:39:03	54.51124	10.396573	10.8	4.7	72	70.4	0	
2017-02-27T00:39:12	54.511377	10.397303	10.8	4.7	72	70.2	0	
2017-02-27T00:39:23	54.511572	10.398277	10.8	4.7	72	70.1	0	
2017-02-27T00:39:32	54.511718	10.399003	10.8	4.7	71	70.4	0	
2017-02-27T00:39:43	54.511888	10.39981	10.8	4.7	72	69.9	0	
2017-02-27T00:39:53	54.512077	10.400698	10.8	4.7	72	69.8	0	
2017-02-27T00:40:03	54.512232	10.401427	10.8	4.7	71	69.8	0	
2017-02-27T00:40:12	54.512415	10.402225	10.8	4.7	72	69.7	0	
2017-02-27T00:40:20	54.512415	10.402225	10.8	4.7	72	69.7	0	
2017-02-27T00:40:22	54.51257	10.402947	10.8	4.7	72	70	0	
2017-02-27T00:40:32	54.512742	10.403755	10.8	4.7	72	70.1	0	
2017-02-27T00:40:43	54.512932	10.404642	10.8	4.7	72	69.9	0	
2017-02-27T00:40:53	54.513097	10.40545	10.8	4.7	72	70.4	0	
2017-02-27T00:41:03	54.513277	10.406338	10.8	4.7	72	70.5	0	
2017-02-27T00:41:12	54.513428	10.407067	10.8	4.7	72	70.5	0	
2017-02-27T00:41:22	54.513587	10.407885	10.8	4.7	72	70.7	0	
2017-02-27T00:41:33	54.513755	10.408697	10.8	4.7	72	70.3	0	
2017-02-27T00:41:43	54.513923	10.409508	10.8	4.7	72	70.2	0	
2017-02-27T00:41:53	54.514087	10.410322	10.8	4.7	72	70.3	0	
2017-02-27T00:42:03	54.514253	10.411133	10.8	4.7	72	70.3	0	
2017-02-27T00:42:12	54.514412	10.411867	10.8	4.7	72	70.2	0	
2017-02-27T00:42:22	54.514597	10.412678	10.8	4.7	72	70.1	0	
2017-02-27T00:42:33	54.514777	10.41358	10.8	4.7	72	70.2	0	
2017-02-27T00:42:43	54.514935	10.4144	10.8	4.7	72	70.4	0	
2017-02-27T00:42:53	54.515127	10.415285	10.8	4.7	72	70.3	0	
2017-02-27T00:43:03	54.5153	10.41609	10.8	4.7	72	70.2	0	
2017-02-27T00:43:12	54.515448	10.416818	10.8	4.7	72	70.4	0	
2017-02-27T00:43:22	54.5156	10.417627	10.8	4.7	72	70.5	0	
2017-02-27T00:43:33	54.515762	10.418435	10.8	4.7	72	70.3	0	
2017-02-27T00:43:43	54.51592	10.419245	10.8	4.7	72	70.7	0	
2017-02-27T00:43:53	54.516085	10.420053	10.8	4.7	72	70.5	0	
2017-02-27T00:44:02	54.516237	10.420782	10.8	4.7	72	70.4	0	
2017-02-27T00:44:12	54.516402	10.421592	10.8	4.7	72	70.5	0	
2017-02-27T00:44:22	54.516573	10.422402	10.8	4.7	72	70.3	0	
2017-02-27T00:44:33	54.516775	10.423377	10.8	4.7	72	70.5	0	
2017-02-27T00:44:43	54.51693	10.424103	10.8	4.7	72	70.2	0	
2017-02-27T00:44:53	54.517112	10.424997	10.8	4.7	72	70.3	0	
2017-02-27T00:45:02	54.517263	10.425722	10.8	4.7	72	70.1	0	
2017-02-27T00:45:12	54.517442	10.426527	10.8	4.7	72	70	0	
2017-02-27T00:45:22	54.517595	10.427252	10.8	4.7	72	70.1	0	
2017-02-27T00:45:34	54.517798	10.42822	10.8	4.7	72	69.8	0	
2017-02-27T00:45:43	54.517945	10.428948	10.8	4.7	72	70.2	0	
2017-02-27T00:45:53	54.518115	10.429753	10.8	4.7	72	70	0	
2017-02-27T00:46:02	54.518268	10.430478	10.8	4.7	72	69.8	0	
2017-02-27T00:46:12	54.51845	10.431367	10.8	4.7	72	70.2	0	
2017-02-27T00:46:20	54.51845	10.431367	10.8	4.7	72	70.2	0	
2017-02-27T00:46:24	54.51865	10.432335	10.8	4.7	72	70.1	0	
2017-02-27T00:46:34	54.518815	10.433143	10.8	4.7	72	70.4	0	
2017-02-27T00:46:43	54.518948	10.43379	10.8	4.7	72	70.2	0	
2017-02-27T00:46:53	54.519135	10.434678	10.8	4.7	72	70	0	
2017-02-27T00:47:02	54.519268	10.435325	10.8	4.7	72	70.1	0	
2017-02-27T00:47:12	54.519437	10.436133	10.8	4.7	72	70	0	
2017-02-27T00:47:24	54.51964	10.437103	10.8	4.7	72	69.9	0	
2017-02-27T00:47:34	54.51981	10.437908	10.8	4.7	72	69.8	0	
2017-02-27T00:47:43	54.519967	10.438632	10.8	4.7	72	69.6	0	
2017-02-27T00:47:53	54.520157	10.439512	10.8	4.7	72	69.8	0	
2017-02-27T00:48:02	54.52031	10.440233	10.8	4.7	72	69.8	0	
2017-02-27T00:48:12	54.52049	10.441042	10.8	4.7	72	69.6	0	
2017-02-27T00:48:24	54.520683	10.441928	10.8	4.7	72	69.6	0	
2017-02-27T00:48:34	54.520855	10.442737	10.8	4.7	72	69.9	0	
2017-02-27T00:48:43	54.521012	10.44346	10.8	4.7	72	69.6	0	
2017-02-27T00:48:53	54.5212	10.444347	10.8	4.7	72	69.8	0	
2017-02-27T00:49:02	54.521338	10.44499	10.8	4.7	72	69.7	0	
2017-02-27T00:49:12	54.521512	10.445792	10.8	4.7	72	69.5	0	
2017-02-27T00:49:24	54.521712	10.446757	10.7	4.7	72	70	0	
2017-02-27T00:49:34	54.521903	10.447638	10.8	4.7	72	69.7	0	
2017-02-27T00:49:43	54.522045	10.448282	10.8	4.7	72	69.5	0	
2017-02-27T00:49:52	54.522217	10.449085	10.7	4.7	72	69.7	0	
2017-02-27T00:50:03	54.522405	10.44997	10.7	4.7	72	69.7	0	
2017-02-27T00:50:12	54.522543	10.450612	10.8	4.7	72	69.6	0	
2017-02-27T00:50:24	54.522748	10.451578	10.8	4.7	72	69.6	0	
2017-02-27T00:50:33	54.52292	10.452383	10.8	4.7	72	69.6	0	
2017-02-27T00:50:42	54.523058	10.453027	10.8	4.7	72	69.5	0	
2017-02-27T00:50:52	54.523227	10.453833	10.8	4.7	72	69.8	0	
2017-02-27T00:51:03	54.523415	10.45472	10.8	4.7	72	69.6	0	
2017-02-27T00:51:12	54.523587	10.455525	10.8	4.7	72	69.8	0	
2017-02-27T00:51:24	54.523795	10.456493	10.8	4.7	72	69.7	0	
2017-02-27T00:51:33	54.52395	10.457222	10.8	4.7	72	69.6	0	
2017-02-27T00:51:42	54.524103	10.457952	10.8	4.7	72	69.7	0	
2017-02-27T00:51:52	54.52428	10.458758	10.8	4.7	72	69.4	0	
2017-02-27T00:52:03	54.524448	10.459565	10.8	4.7	72	69.7	0	
2017-02-27T00:52:12	54.5246	10.460292	10.8	4.7	72	70	0	
2017-02-27T00:52:20	54.5246	10.460292	10.8	4.7	72	70	0	
2017-02-27T00:52:24	54.524807	10.461258	10.8	4.7	72	69.8	0	
2017-02-27T00:52:33	54.524972	10.462063	10.7	4.7	72	70.1	0	
2017-02-27T00:52:42	54.525108	10.462707	10.7	4.7	72	70	0	
2017-02-27T00:52:52	54.5253	10.463587	10.7	4.7	72	69.6	0	
2017-02-27T00:53:03	54.525485	10.46447	10.7	4.7	72	70	0	
2017-02-27T00:53:12	54.52564	10.465192	10.7	4.7	72	69.8	0	
2017-02-27T00:53:23	54.525828	10.466075	10.7	4.7	72	69.8	0	
2017-02-27T00:53:33	54.525997	10.466878	10.7	4.7	72	69.9	0	
2017-02-27T00:53:42	54.526133	10.467518	10.7	4.7	72	69.8	0	
2017-02-27T00:53:53	54.526318	10.468402	10.7	4.7	72	70.1	0	
2017-02-27T00:54:03	54.526488	10.469205	10.7	4.7	72	70	0	
2017-02-27T00:54:12	54.526647	10.469925	10.7	4.7	72	69.7	0	
2017-02-27T00:54:23	54.526848	10.470885	10.7	4.7	72	70.1	0	
2017-02-27T00:54:33	54.527017	10.471683	10.7	4.7	72	69.9	0	
2017-02-27T00:54:43	54.527168	10.472403	10.7	4.7	72	70	0	
2017-02-27T00:54:53	54.52735	10.473283	10.7	4.7	72	70.1	0	
2017-02-27T00:55:03	54.52752	10.474083	10.7	4.7	72	69.9	0	
2017-02-27T00:55:12	54.52767	10.474805	10.7	4.7	72	69.9	0	
2017-02-27T00:55:23	54.527858	10.475687	10.7	4.7	72	69.7	0	
2017-02-27T00:55:34	54.528028	10.476487	10.7	4.7	72	69.8	0	
2017-02-27T00:55:43	54.52818	10.477207	10.7	4.7	72	69.7	0	
2017-02-27T00:55:53	54.528352	10.478007	10.7	4.7	72	69.7	0	
2017-02-27T00:56:02	54.5285	10.478727	10.7	4.7	72	69.9	0	
2017-02-27T00:56:12	54.528687	10.479605	10.7	4.7	72	69.7	0	
2017-02-27T00:56:23	54.528867	10.480485	10.7	4.7	72	70.1	0	
2017-02-27T00:56:34	54.52905	10.481363	10.7	4.7	72	69.9	0	
2017-02-27T00:56:43	54.529185	10.482	10.7	4.7	72	69.9	0	
2017-02-27T00:56:53	54.529363	10.482877	10.7	4.7	72	70.2	0	
2017-02-27T00:57:02	54.529497	10.483513	10.7	4.7	72	70.1	0	
2017-02-27T00:57:12	54.529685	10.484395	10.7	4.7	72	70	0	
2017-02-27T00:57:23	54.529867	10.485278	10.6	4.7	72	70.2	0	
2017-02-27T00:57:34	54.530033	10.486072	10.6	4.7	72	70	0	
2017-02-27T00:57:43	54.530185	10.486783	10.7	4.7	72	69.9	0	
2017-02-27T00:57:52	54.530353	10.487577	10.7	4.7	72	69.9	0	
2017-02-27T00:58:02	54.53052	10.48837	10.7	4.7	72	70	0	
2017-02-27T00:58:12	54.53069	10.489165	10.7	4.7	72	69.8	0	
2017-02-27T00:58:20	54.53069	10.489165	10.7	4.7	72	69.8	0	
2017-02-27T00:58:23	54.53087	10.490043	10.7	4.7	72	70.1	0	
2017-02-27T00:58:34	54.53104	10.49084	10.7	4.7	72	69.8	0	
2017-02-27T00:58:43	54.53119	10.49156	10.7	4.7	72	70	0	
2017-02-27T00:58:52	54.531342	10.49228	10.7	4.7	72	69.8	0	
2017-02-27T00:59:02	54.531517	10.493077	10.7	4.7	72	69.5	0	
2017-02-27T00:59:12	54.531685	10.493873	10.7	4.7	72	69.7	0	
2017-02-27T00:59:23	54.531888	10.494828	10.7	4.7	72	69.5	0	
2017-02-27T00:59:34	54.532073	10.495703	10.7	4.7	72	69.8	0	
2017-02-27T00:59:43	54.532222	10.49642	10.6	4.7	72	69.9	0	
2017-02-27T00:59:52	54.532373	10.497133	10.6	4.7	72	69.8	0	
2017-02-27T01:00:02	54.532538	10.497928	10.6	4.7	72	70.1	0	
2017-02-27T01:00:12	54.532713	10.498725	10.6	4.7	72	69.9	0	
2017-02-27T01:00:23	54.532902	10.499598	10.6	4.7	72	69.8	0	
2017-02-27T01:00:32	54.533053	10.500313	10.6	4.7	72	69.9	0	
2017-02-27T01:00:43	54.533227	10.501107	10.6	4.7	72	69.5	0	
2017-02-27T01:00:52	54.533378	10.501818	10.6	4.7	72	69.5	0	
2017-02-27T01:01:02	54.533548	10.502613	10.6	4.7	72	69.6	0	
2017-02-27T01:01:12	54.533722	10.503405	10.6	4.7	72	69.4	0	
2017-02-27T01:01:23	54.53392	10.504358	10.6	4.7	72	69.9	0	
2017-02-27T01:01:32	54.534067	10.505072	10.6	4.7	72	70	0	
2017-02-27T01:01:43	54.53426	10.505952	10.6	4.7	72	69.9	0	
2017-02-27T01:01:52	54.53441	10.50667	10.6	4.7	72	70.3	0	
2017-02-27T01:02:02	54.534558	10.507387	10.6	4.7	72	70.3	0	
2017-02-27T01:02:13	54.534745	10.508262	10.6	4.7	72	70	0	
2017-02-27T01:02:23	54.534908	10.509057	10.6	4.7	72	70.2	0	
2017-02-27T01:02:32	54.53507	10.509853	10.6	4.7	72	70.2	0	
2017-02-27T01:02:43	54.535238	10.510652	10.6	4.7	72	70	0	
2017-02-27T01:02:52	54.535382	10.51137	10.6	4.7	72	70.3	0	
2017-02-27T01:03:02	54.535567	10.512247	10.6	4.7	72	70	0	
2017-02-27T01:03:13	54.53574	10.513043	10.6	4.7	72	70.2	0	
2017-02-27T01:03:23	54.535925	10.513922	10.6	4.7	72	70.2	0	
2017-02-27T01:03:32	54.536077	10.514638	10.6	4.7	72	70	0	
2017-02-27T01:03:43	54.53624	10.515433	10.6	4.7	72	70.2	0	
2017-02-27T01:03:52	54.536383	10.51615	10.6	4.7	72	70.2	0	
2017-02-27T01:04:02	54.536545	10.51694	10.6	4.7	72	69.9	0	
2017-02-27T01:04:13	54.536728	10.517813	10.6	4.7	72	69.9	0	
2017-02-27T01:04:20	54.536728	10.517813	10.6	4.7	72	69.9	0	
2017-02-27T01:04:23	54.536895	10.518608	10.6	4.7	72	69.8	0	
2017-02-27T01:04:32	54.537045	10.519327	10.6	4.7	72	69.9	0	
2017-02-27T01:04:43	54.537245	10.520288	10.6	4.7	72	70.2	0	
2017-02-27T01:04:52	54.537393	10.521007	10.6	4.7	72	70.1	0	
2017-02-27T01:05:02	54.537557	10.521802	10.6	4.7	72	70.2	0	
2017-02-27T01:05:13	54.537718	10.5226	10.6	4.7	72	70.5	0	
2017-02-27T01:05:23	54.537898	10.52348	10.6	4.7	72	70.4	0	
2017-02-27T01:05:32	54.538047	10.524195	10.6	4.7	72	70.2	0	
2017-02-27T01:05:43	54.53821	10.524997	10.6	4.7	72	70.4	0	
2017-02-27T01:05:52	54.538377	10.525798	10.6	4.7	72	70.3	0	
2017-02-27T01:06:02	54.538533	10.526515	10.7	4.7	72	69.7	0	
2017-02-27T01:06:13	54.538715	10.527397	10.7	4.7	72	69.9	0	
2017-02-27T01:06:22	54.538887	10.528195	10.7	4.7	72	69.6	0	
2017-02-27T01:06:32	54.539057	10.528997	10.7	4.7	72	69.8	0	
2017-02-27T01:06:43	54.539247	10.52988	10.7	4.7	72	69.7	0	
2017-02-27T01:06:52	54.539403	10.530602	10.7	4.7	72	69.6	0	
2017-02-27T01:07:02	54.539573	10.531405	10.7	4.7	72	69.9	0	
2017-02-27T01:07:13	54.539747	10.532208	10.7	4.7	72	70	0	
2017-02-27T01:07:22	54.539922	10.533012	10.7	4.7	72	70.2	0	
2017-02-27T01:07:32	54.540075	10.533737	10.7	4.7	72	70.4	0	
2017-02-27T01:07:44	54.54028	10.5347	10.7	4.7	73	70.2	0	
2017-02-27T01:07:52	54.540412	10.535345	10.7	4.7	72	70.5	0	
2017-02-27T01:08:02	54.540592	10.53623	10.7	4.7	72	70.6	0	
2017-02-27T01:08:13	54.540758	10.537032	10.7	4.7	72	70.4	0	
2017-02-27T01:08:22	54.540922	10.537832	10.7	4.7	72	70.6	0	
2017-02-27T01:08:32	54.541087	10.538632	10.7	4.7	72	70.5	0	
2017-02-27T01:08:44	54.54127	10.539512	10.7	4.7	72	70.5	0	
2017-02-27T01:08:52	54.541415	10.540235	10.6	4.7	72	70.7	0	
2017-02-27T01:09:02	54.541582	10.541037	10.7	4.7	72	70.3	0	
2017-02-27T01:09:13	54.54176	10.541837	10.7	4.7	72	70	0	
2017-02-27T01:09:22	54.541928	10.542637	10.7	4.7	72	70.1	0	
2017-02-27T01:09:32	54.54208	10.543357	10.7	4.7	72	70	0	
2017-02-27T01:09:44	54.542298	10.544397	10.7	4.7	72	69.9	0	
2017-02-27T01:09:52	54.54243	10.545037	10.7	4.7	72	70	0	
2017-02-27T01:10:02	54.542598	10.545833	10.7	4.7	72	69.9	0	
2017-02-27T01:10:14	54.542777	10.546712	10.7	4.7	72	70.2	0	
2017-02-27T01:10:20	54.542777	10.546712	10.7	4.7	72	70.2	0	
2017-02-27T01:10:22	54.542925	10.547428	10.7	4.7	72	70.2	0	
2017-02-27T01:10:32	54.543092	10.548222	10.7	4.7	72	70.2	0	
2017-02-27T01:10:44	54.543278	10.549098	10.7	4.7	72	69.8	0	
2017-02-27T01:10:52	54.543433	10.549817	10.7	4.7	72	69.5	0	
2017-02-27T01:11:02	54.543585	10.550537	10.7	4.7	72	69.7	0	
2017-02-27T01:11:14	54.543795	10.551497	10.7	4.7	72	69.3	0	
2017-02-27T01:11:22	54.543947	10.55222	10.7	4.7	72	69.6	0	
2017-02-27T01:11:32	54.544115	10.553015	10.7	4.7	72	69.5	0	
2017-02-27T01:11:44	54.5443	10.553895	10.7	4.7	72	69.5	0	
2017-02-27T01:11:52	54.544448	10.554617	10.7	4.7	72	69.9	0	
2017-02-27T01:12:02	54.544617	10.555418	10.7	4.7	72	69.8	0	
2017-02-27T01:12:14	54.544807	10.556302	10.8	4.7	72	69.8	0	
2017-02-27T01:12:22	54.54496	10.557023	10.8	4.7	72	69.8	0	
2017-02-27T01:12:32	54.545113	10.557745	10.8	4.7	72	69.7	0	
2017-02-27T01:12:44	54.54531	10.558715	10.7	4.7	72	70.1	0	
2017-02-27T01:12:52	54.545443	10.55936	10.7	4.7	72	70	0	
2017-02-27T01:13:02	54.545628	10.56025	10.7	4.7	72	70	0	
2017-02-27T01:13:14	54.545808	10.56114	10.7	4.7	72	70.4	0	
2017-02-27T01:13:24	54.545972	10.561948	10.7	4.7	72	70.4	0	
2017-02-27T01:13:32	54.546117	10.562677	10.7	4.7	72	70.6	0	
2017-02-27T01:13:44	54.546297	10.563565	10.7	4.7	72	70.5	0	
2017-02-27T01:13:53	54.546468	10.56438	10.7	4.7	72	70.4	0	
2017-02-27T01:14:02	54.546615	10.565113	10.7	4.7	72	70.6	0	
2017-02-27T01:14:14	54.5468	10.566	10.7	4.7	72	70.3	0	
2017-02-27T01:14:24	54.546967	10.566805	10.7	4.7	72	70.2	0	
2017-02-27T01:14:32	54.547098	10.56745	10.7	4.7	72	70.3	0	
2017-02-27T01:14:44	54.547315	10.568497	10.7	4.7	72	70.2	0	
2017-02-27T01:14:53	54.547462	10.569222	10.7	4.7	72	70.3	0	
2017-02-27T01:15:02	54.547612	10.56995	10.7	4.7	72	70.4	0	
2017-02-27T01:15:14	54.547803	10.570838	10.7	4.7	72	70.3	0	
2017-02-27T01:15:24	54.547977	10.571638	10.7	4.7	72	70.2	0	
2017-02-27T01:15:32	54.54811	10.572282	10.7	4.7	72	70.4	0	
2017-02-27T01:15:43	54.548313	10.573248	10.7	4.7	72	70.1	0	
2017-02-27T01:15:53	54.548467	10.573972	10.7	4.7	72	70.1	0	
2017-02-27T01:16:02	54.548628	10.574777	10.7	4.7	72	70.4	0	
2017-02-27T01:16:13	54.548795	10.575583	10.7	4.7	72	70.4	0	
2017-02-27T01:16:20	54.548795	10.575583	10.7	4.7	72	70.4	0	
2017-02-27T01:16:24	54.548993	10.576553	10.7	4.7	72	70.6	0	
2017-02-27T01:16:32	54.549127	10.5772	10.7	4.7	72	70.6	0	
2017-02-27T01:16:43	54.549312	10.57809	10.8	4.7	72	70.3	0	
2017-02-27T01:16:53	54.549477	10.578898	10.8	4.7	72	70.5	0	
2017-02-27T01:17:02	54.549632	10.579627	10.8	4.7	74	70	0	
2017-02-27T01:17:13	54.549793	10.58044	10.8	4.7	74	70.8	0	
2017-02-27T01:17:24	54.549963	10.581338	10.8	4.7	75	71.4	0	
2017-02-27T01:17:32	54.550085	10.581992	10.8	4.7	75	71.8	0	
2017-02-27T01:17:43	54.550257	10.582978	10.8	4.7	75	72.7	0	
2017-02-27T01:17:53	54.550385	10.583718	10.8	4.7	75	73.1	0	
2017-02-27T01:18:02	54.550528	10.584542	10.8	4.7	75	73.2	0	
2017-02-27T01:18:13	54.550685	10.585458	10.8	4.7	75	73.5	0	
2017-02-27T01:18:23	54.55083	10.586287	10.8	4.7	75	73.4	0	
2017-02-27T01:18:32	54.550955	10.587032	10.8	4.7	75	73.6	0	
2017-02-27T01:18:43	54.551112	10.587942	10.8	4.7	75	73.6	0	
2017-02-27T01:18:53	54.551253	10.588768	10.8	4.7	75	73.6	0	
2017-02-27T01:19:03	54.551392	10.589595	10.8	4.7	75	73.8	0	
2017-02-27T01:19:13	54.55152	10.590338	10.8	4.7	75	73.5	0	
2017-02-27T01:19:23	54.551657	10.591165	10.8	4.7	75	73.8	0	
2017-02-27T01:19:33	54.551805	10.591947	10.8	4.7	75	73.5	0	
2017-02-27T01:19:43	54.55196	10.592848	10.8	4.7	75	73.7	0	
2017-02-27T01:19:53	54.552103	10.59368	10.9	4.7	75	73.4	0	
2017-02-27T01:20:03	54.552245	10.59452	10.9	4.7	75	73.6	0	
2017-02-27T01:20:13	54.55239	10.595367	10.9	4.7	75	73.4	0	
2017-02-27T01:20:23	54.55253	10.596203	10.9	4.7	75	73.7	0	
2017-02-27T01:20:33	54.552668	10.597037	10.9	4.7	75	73.8	0	
2017-02-27T01:20:43	54.552808	10.597875	10.9	4.7	75	73.9	0	
2017-02-27T01:20:53	54.552932	10.59863	10.8	4.7	75	73.9	0	
2017-02-27T01:21:03	54.553087	10.599555	10.8	4.7	75	73.6	0	
2017-02-27T01:21:13	54.55322	10.600318	10.8	4.7	76	73.9	0	
2017-02-27T01:21:23	54.553372	10.601238	10.8	4.7	75	74.2	0	
2017-02-27T01:21:33	54.553508	10.60207	10.8	4.7	75	74.2	0	
2017-02-27T01:21:43	54.55364	10.6029	10.8	4.7	75	74.3	0	
2017-02-27T01:21:53	54.553765	10.603647	10.8	4.7	75	74.1	0	
2017-02-27T01:22:03	54.553912	10.604562	10.8	4.7	75	74.3	0	
2017-02-27T01:22:13	54.554035	10.605307	10.8	4.7	75	74.1	0	
2017-02-27T01:22:20	54.554035	10.605307	10.8	4.7	75	74.1	0	
2017-02-27T01:22:23	54.554168	10.606132	10.8	4.7	76	74.1	0	
2017-02-27T01:22:33	54.554298	10.60696	10.8	4.7	75	74.5	0	
2017-02-27T01:22:43	54.55444	10.607863	10.8	4.7	75	74.3	0	
2017-02-27T01:22:53	54.554562	10.608603	10.8	4.7	75	74	0	
2017-02-27T01:23:03	54.554717	10.609508	10.8	4.7	75	73.6	0	
2017-02-27T01:23:13	54.55486	10.610333	10.8	4.7	75	73.3	0	
2017-02-27T01:23:23	54.555005	10.611162	10.8	4.7	75	73.2	0	
2017-02-27T01:23:32	54.555143	10.611908	10.9	4.7	76	72.5	0	
2017-02-27T01:23:43	54.555305	10.612893	10.9	4.7	77	73.4	0	
2017-02-27T01:23:53	54.55541	10.61365	10.9	4.7	78	74.4	0	
2017-02-27T01:24:03	54.555547	10.61452	10.9	4.7	79	75.3	0	
2017-02-27T01:24:13	54.55564	10.61526	10.8	4.7	80	76.3	0	
