length_from_data_set,width,iwrap_type_from_dataset,mean_speed,top_speed,std_speed,Speed_mode,Speed_median,ROT_mean,ROT_max,ROT_median,ROT_min,ROT_mode
134,22,General cargo ship,10.463255076786153,19.3,4.344015428176453,10,10.6,0.003211979731892601,411.4,411.0,0.0,411.0
139,20,General cargo ship,12.158775308098592,16.1,4.062836436355201,14,13.4,-0.03982174295774648,57.9,-1.0,-42.9,-4.0
229,42,Oil products tanker,13.077322017916078,14.3,0.7889625349995444,13,13.2,-0.1881659594530881,19.7,1.0,-35.0,1.0
250,44,Oil products tanker,11.948709220814235,16.3,1.646181768064115,12,11.9,-0.015186033971420862,21.6,-1.0,-21.6,-1.0
81,11,General cargo ship,8.766194424987386,11.9,2.1138622710134856,10,9.4,-0.08535824841268047,125.4,-1.0,-107.2,-4.0
199,32,General cargo ship,11.986691155693695,13.8,1.5395082607679094,13,12.4,0.3790618818875389,35.0,1.0,-12.9,-1.0
89,15,General cargo ship,9.02578040904198,11.5,2.651523332497748,10,9.9,0.009063509149623249,48.6,1.0,-64.5,1.0
228,35,General cargo ship,10.829420693144453,12.2,0.6875792875493176,11,10.9,0.12625853781937768,27.9,1.0,-30.2,-1.0
180,28,General cargo ship,11.339618244367996,13.6,1.2933251454827268,12,11.5,-0.3787592941959825,32.5,1.0,-48.6,-2.0
182,32,Oil products tanker,12.478570648016607,14.7,2.9774031980442555,14,13.7,0.056343569008851485,27.9,1.0,-23.6,1.0
199,32,General cargo ship,12.007034680526928,14.1,1.5666479794516266,13,12.4,-0.10172058428174567,21.6,-1.0,-35.0,-1.0
250,44,Oil products tanker,11.622254603258712,15.4,2.3021824738705168,13,12.3,0.02577824877467215,25.7,-1.0,-27.9,-1.0
229,32,General cargo ship,11.799757969711635,13.8,1.2315198010001556,12,11.9,0.01848419887974553,27.9,-1.0,-35.0,-1.0
167,28,General cargo ship,16.222212827636188,18.7,1.59258463219472,15,15.2,0.06167411523130815,32.5,1.0,-27.9,2.0
229,32,General cargo ship,12.632730752871115,14.5,1.5551694294492064,14,13.2,0.12235219055720972,16.1,-1.0,-14.5,-1.0
190,28,General cargo ship,11.657637253125564,13.9,1.5030647673353552,12,12.1,0.10409494473636527,42.9,1.0,-37.5,1.0
157,23,General cargo ship,10.967112122073736,16.0,4.6464366197405855,13,12.9,-0.2828547057150981,37.5,-2.0,-35.0,-2.0
120,17,General cargo ship,9.921496216037383,13.9,4.070099906036209,12,12.0,0.3017906620900707,42.9,1.0,-51.6,-1.0
250,46,Oil products tanker,11.544340715502555,16.6,1.3194373885920323,12,11.7,0.025935264054514497,37.5,1.0,-37.5,-2.0
228,32,Oil products tanker,12.927779433681073,13.9,1.3207092017930864,13,13.3,0.2359165424739195,27.9,1.0,-32.5,-1.0
237,40,General cargo ship,4.9196431725843475,77.2,5.2964485650323425,0,1.8,3.532944709415298e-05,0.4,0.0,0.0,0.0
184,32,Oil products tanker,13.315818450382706,15.4,1.1443397111445563,12,13.1,-0.12700416275010076,40.2,-1.0,-35.0,-2.0
100,15,Oil products tanker,10.012289059345985,15.2,4.391812009468924,12,12.2,0.230964876867178,37.5,1.0,-42.9,2.0
180,30,General cargo ship,11.027323489266658,13.4,2.48378267811721,11,11.2,0.1891177565454772,40.2,1.0,-21.6,2.0
225,32,General cargo ship,12.42979029014651,13.1,0.4534924332815518,12,12.3,-0.30680838839413954,14.5,-5.0,-25.7,-5.0
249,44,Oil products tanker,11.496299474959613,15.0,1.3059521889727028,12,11.6,0.07089559773828752,19.7,1.0,-30.2,1.0
225,32,General cargo ship,12.254271647842454,13.0,0.6441710953731395,12,12.4,0.00011584129742253113,0.4,0.0,0.0,0.0
109,18,Oil products tanker,13.793922113369405,16.7,3.277666202411192,15,14.9,-0.10301213627723352,61.1,1.0,-64.5,2.0
260,43,General cargo ship,11.407898913441588,14.2,1.4073901816332934,11,10.9,0.3990355267977049,27.9,1.0,-30.2,1.0
116,16,General cargo ship,9.85852330551598,13.8,4.359920823782905,12,12.0,0.0006716873600651009,75.0,1.0,-45.7,1.0
168,26,General cargo ship,14.009259693296725,19.7,4.084958754058708,15,15.1,0.006743454094957465,64.5,1.0,-42.9,-1.0
183,32,Oil products tanker,12.121818021668279,15.1,1.5061509333064853,13,12.4,0.1696820223729411,23.6,1.0,-51.6,-1.0
154,23,General cargo ship,11.181223021582737,15.0,3.8554861303165286,14,12.1,-0.02321685508735868,35.0,1.0,-40.2,1.0
180,30,General cargo ship,12.851100029334116,14.5,1.1726562849296862,13,13.1,0.2831035494279848,21.6,1.0,-25.7,2.0
138,21,General cargo ship,11.229525032092429,12.6,0.911147377291144,12,11.4,-0.5330338040222508,12.9,-1.0,-51.6,-2.0
229,32,General cargo ship,11.939922373163295,14.1,0.6968211630918859,12,12.0,0.11199057388411424,27.9,1.0,-19.7,1.0
136,20,General cargo ship,11.268978328173375,14.8,4.611687113885553,15,14.4,0.03212074303405573,45.7,-1.0,-40.2,-2.0
243,42,Oil products tanker,11.03584918478261,12.7,0.9949629368382455,11,11.2,-0.019402173913043483,25.7,-1.0,-35.0,-1.0
198,31,General cargo ship,11.259613627463775,12.6,0.7668170672757897,12,11.4,0.08344863594830967,32.5,1.0,-19.7,1.0
158,24,General cargo ship,14.485829422566823,17.0,2.8309140305242426,16,15.4,0.01083452356661904,40.2,1.0,-35.0,-2.0
290,46,Oil products tanker,13.026174762407608,16.8,1.9650665150396247,13,13.0,-0.07181890179514258,16.1,1.0,-17.9,1.0
144,23,Oil products tanker,11.014036446929634,15.1,3.286567818728603,13,12.2,0.002570148549870315,32.5,1.0,-37.5,-1.0
190,32,General cargo ship,13.466684738411493,14.6,1.2212258201869166,14,13.6,0.38229872594198977,51.6,1.0,-14.5,1.0
183,32,Oil products tanker,12.56294591484465,14.6,1.2648118049030677,13,13.0,0.2945051783659378,32.5,1.0,-23.6,1.0
250,46,Oil products tanker,12.077803944657052,14.8,1.3642419832556285,12,12.2,0.30800706505740355,21.6,-1.0,-21.6,-1.0
274,48,Oil products tanker,11.527718120805366,14.0,1.5524233589503365,12,11.9,0.04767785234899331,25.7,-1.0,-16.1,1.0
250,44,Oil products tanker,11.334624894157493,13.5,1.0961299710882422,12,11.5,1.3547840812870447e-05,0.4,0.0,0.0,0.0
185,31,Oil products tanker,12.718608695652176,14.1,0.7103316010131003,13,12.7,0.29255072463768106,23.6,1.0,-14.5,1.0
166,26,General cargo ship,12.112064293056722,60.4,4.726845112715704,10,10.8,0.032352116624614506,35.0,-1.0,-25.7,2.0
255,43,General cargo ship,11.381305252210089,13.5,0.6873377993097161,11,11.3,0.35351014040561624,30.2,1.0,-21.6,-1.0
180,28,General cargo ship,12.262599704579024,13.5,0.8691292622660334,12,12.4,0.31973412112259963,32.5,1.0,-21.6,-4.0
182,32,Oil products tanker,12.039718010109071,13.6,0.604304257144053,12,12.1,0.4675445597233308,19.7,1.0,-37.5,2.0
252,44,Oil products tanker,9.786171403445657,14.1,4.038985317415829,12,11.2,0.38010352959987215,25.7,1.0,-25.7,1.0
229,32,General cargo ship,10.555433221637145,12.7,2.035460222157357,12,11.4,0.029272379128769725,19.7,-1.0,-23.6,-1.0
190,30,General cargo ship,11.250823188716684,12.7,0.6729103728141572,12,11.4,0.13306698128385264,23.6,1.0,-25.7,1.0
180,28,General cargo ship,11.729144407002547,26.3,2.3371455525186016,12,12.2,-0.07970740527656776,42.9,-1.0,-37.5,1.0
180,30,General cargo ship,10.652013987825411,13.0,0.9149359832473256,11,10.7,0.003976168890040142,45.7,-1.0,-45.7,-1.0
274,48,Oil products tanker,12.88916404854309,15.3,1.7323595862537984,14,13.3,-0.007213700486662994,16.1,1.0,-25.7,-1.0
229,38,General cargo ship,9.97166908563135,11.2,0.9375560227562456,10,10.1,0.4418867924528302,32.5,1.0,-23.6,1.0
243,42,Oil products tanker,11.160516074450085,14.4,1.7046484838034102,12,11.6,0.059179357021996615,19.7,1.0,-25.7,1.0
250,44,Oil products tanker,10.932144217341628,12.7,1.0005776064312852,11,11.0,0.19600101561508185,19.7,1.0,-14.5,-1.0
229,32,General cargo ship,11.340823327615785,13.4,1.6571609073016396,13,12.0,0.2071249505211769,23.6,1.0,-30.2,-1.0
168,26,General cargo ship,13.481153891637645,21.5,4.8205050024957785,15,14.9,-0.12902849251732862,64.5,-1.0,-64.5,-1.0
75,13,General cargo ship,8.835148215366,10.2,0.9766186033099902,10,9.0,0.30042347247428924,90.4,1.0,-64.5,1.0
98,17,General cargo ship,8.281657712970071,11.3,2.3593778992879506,8,8.6,-0.3756331542594013,61.1,-1.0,-64.5,-2.0
195,32,Oil products tanker,10.182196969696973,12.3,1.7953265940217868,11,10.9,0.3700757575757576,30.2,1.0,-27.9,1.0
183,32,Oil products tanker,12.828601171112554,14.9,1.9386629509269813,14,13.4,0.3771372804163956,40.2,1.0,-32.5,2.0
90,14,General cargo ship,9.656995931283907,11.3,1.8825316145991704,10,9.9,0.1257120253164557,94.5,-1.0,-32.5,-4.0
256,43,Oil products tanker,11.259430131615796,14.8,2.8419431283948224,12,12.2,0.09732567908148976,25.7,1.0,-21.6,1.0
183,32,Oil products tanker,11.884811471056823,38.4,2.4287800581797585,13,12.6,2.6553372278279335e-05,0.2,0.0,0.0,0.0
225,32,General cargo ship,11.880446537589394,14.2,1.5504145978199655,13,12.4,0.6866736438165011,30.2,5.0,-19.7,5.0
117,18,Oil products tanker,11.825419155054195,14.7,3.814644395366325,14,13.5,-0.036407874364078746,40.2,1.0,-48.6,3.0
211,32,General cargo ship,15.570097328329869,19.9,1.8071638022269336,14,15.3,0.04092574042788585,32.5,-1.0,-27.9,-1.0
248,44,Oil products tanker,11.218401453224342,13.8,1.1983378540241432,11,11.3,0.0037148047229791188,27.9,1.0,-30.2,1.0
188,29,General cargo ship,7.676739398929603,14.1,4.907994387868948,0,9.4,0.5966104020859063,35.0,1.0,-25.7,-1.0
138,21,General cargo ship,10.096077190762417,13.3,1.6086114124223814,11,10.7,0.1518506801645049,27.9,1.0,-42.9,1.0
119,13,General cargo ship,8.489845802398628,10.8,0.8808971642642649,8,8.4,-4.371707595659621,708.7,1.0,-708.7,1.0
179,32,General cargo ship,11.636187664041994,14.4,2.131514397496117,13,12.5,0.2934711286089239,61.1,1.0,-45.7,-2.0
219,38,Oil products tanker,10.76654984423676,13.1,1.8481265761500565,12,11.4,0.1918094496365524,17.9,1.0,-14.5,-1.0
108,17,Oil products tanker,9.419367289268733,13.9,4.048807360057465,13,11.3,0.22679026810944924,57.9,1.0,-54.7,-1.0
250,44,Oil products tanker,12.763874788494075,14.3,0.9620572666383552,13,12.8,0.030696559503666117,23.6,1.0,-27.9,1.0
183,32,Oil products tanker,13.67364647713226,15.9,1.522226582075294,14,13.9,0.346699629171817,27.9,1.0,-30.2,4.0
168,26,General cargo ship,11.282646298092468,18.4,3.6283352885739233,11,11.7,0.10895497163683387,45.7,-1.0,-54.7,-2.0
228,36,Oil products tanker,12.526192278576836,13.6,1.0852173325952752,13,12.7,0.042846328538985706,32.5,1.0,-23.6,-1.0
190,28,General cargo ship,11.200781928757602,13.0,0.6864023270334482,11,11.1,0.0611815812337098,35.0,-1.0,-35.0,1.0
229,32,General cargo ship,11.195198432141108,13.3,2.0460363178316983,12,11.8,-1.1612199902008822,30.2,-1.0,-30.2,-1.0
199,32,General cargo ship,11.701770775237033,13.6,1.0095684678643064,12,11.9,0.3370329057445622,37.5,1.0,-32.5,1.0
315,50,Oil products tanker,13.38922967189729,16.7,2.3876416698953093,15,13.9,-0.13045649072753213,14.5,-1.0,-17.9,-1.0
183,28,Oil products tanker,12.276056867759893,15.3,1.0191393765864647,12,12.4,-0.011290807883255614,30.2,-1.0,-32.5,-1.0
200,32,General cargo ship,10.77060606060606,13.6,2.3004880241249572,12,11.8,0.2247979797979798,21.6,1.0,-11.4,-1.0
277,48,Oil products tanker,12.046514021095962,14.3,2.125738700733628,14,12.9,-0.050939027527656285,21.6,-1.0,-23.6,-1.0
115,19,Oil products tanker,12.112354867520096,16.7,4.704184519561091,15,14.4,0.07014984618438026,37.5,1.0,-48.6,1.0
245,44,Oil products tanker,11.112105711849956,13.6,1.8502867635746232,12,11.9,0.4961271465107783,23.6,1.0,-30.2,1.0
120,19,Oil products tanker,11.701670275286114,15.4,3.9385742672726423,13,13.3,0.04791215589235994,51.6,1.0,-30.2,1.0
199,32,General cargo ship,11.79427260211106,14.5,2.2638266717611355,12,12.2,0.20882055988985773,35.0,1.0,-32.5,-1.0
240,38,General cargo ship,11.021387064173828,12.7,0.6313147618222446,11,11.1,0.2392875189489641,25.7,1.0,-14.5,-1.0
229,33,General cargo ship,11.970270270270273,13.2,0.6978261541828413,12,12.1,0.23194103194103194,16.1,1.0,-14.5,-1.0
85,12,General cargo ship,6.985573076017888,7.8,1.2260632448633602,7,7.3,0.02480583666745117,30.2,-1.0,-35.0,-4.0
194,28,General cargo ship,14.99168183111832,18.8,1.8061602868191795,16,15.2,0.038751714086122574,45.7,1.0,-42.9,-1.0
250,46,Oil products tanker,11.288598951627732,14.6,1.388850850159672,12,11.5,-0.2632655876402428,35.0,-1.0,-35.0,-1.0
140,20,General cargo ship,9.933164940641577,11.0,0.287430569551542,10,9.9,0.3913361960090933,40.2,1.0,-23.6,1.0
250,44,Oil products tanker,11.79835218544896,13.3,1.0321697434531016,12,11.9,-0.04580365870688451,19.7,-1.0,-17.9,1.0
114,13,General cargo ship,7.383907080884413,9.3,0.8284159559244871,8,7.5,5.289094131915292,708.7,1.0,-708.7,2.0
165,27,General cargo ship,10.758157628569208,89.6,1.7065931259286418,12,11.1,3.1121139033688644e-05,0.4,0.0,0.0,0.0
199,32,General cargo ship,15.664772074865079,16.6,0.4849967765720972,16,15.8,0.050947295900792264,23.6,1.0,-21.6,-1.0
229,36,General cargo ship,7.506545485946202,53.2,4.862170899858112,10,9.8,1.7270411467553215e-05,0.2,0.0,0.0,0.0
147,22,Oil products tanker,12.155337837837838,14.2,0.7188400291624557,12,12.1,-0.3731615990990991,40.2,-1.0,-27.9,1.0
89,13,General cargo ship,7.953567274137262,10.4,3.386884825821087,10,9.4,1.1073284218689414,54.7,1.0,-45.7,3.0
244,42,Oil products tanker,12.144048536209553,13.8,0.7675151308098932,12,12.2,0.06877889060092447,16.1,1.0,-21.6,-1.0
141,17,Oil products tanker,8.673774553176429,10.6,1.4239990741581925,9,8.9,0.04884976110422933,30.2,1.0,-32.5,4.0
144,23,Oil products tanker,10.52455345034678,13.8,3.1084242379327645,12,11.7,-0.1951722267426092,54.7,-1.0,-42.9,-2.0
250,44,Oil products tanker,13.6983908045977,15.7,1.4605710795713651,14,14.1,0.20151724137931035,27.9,1.0,-23.6,-1.0
190,32,General cargo ship,10.547702182284981,11.8,0.9214970923725234,11,10.7,0.7199229781771501,32.5,1.0,-27.9,1.0
228,42,Oil products tanker,11.540489371881625,13.5,1.330363995028595,12,11.9,-0.07299569407422596,23.6,-1.0,-35.0,-1.0
138,21,General cargo ship,10.738704389212058,14.4,3.8173955059381055,12,12.3,-0.08842940243257535,42.9,-1.0,-42.9,-2.0
245,44,Oil products tanker,11.131694981195695,13.0,1.3574282231047885,12,11.6,0.021812994423550763,23.6,1.0,-21.6,1.0
227,32,Oil products tanker,11.002015099367158,14.6,1.8902132312566389,12,11.3,-0.045853225269235035,17.9,-1.0,-21.6,-2.0
247,44,Oil products tanker,11.001740139211137,12.8,1.4059362583991968,12,11.5,0.017349832431038915,21.6,-1.0,-19.7,-1.0
250,44,Oil products tanker,10.378893356538438,13.3,1.783919468708582,10,10.4,0.05312368721118648,27.9,-1.0,-17.9,-1.0
100,17,Oil products tanker,11.39051638530288,14.3,3.6103448033512793,14,12.6,-1.9469215491559089,61.1,-1.0,-51.6,-1.0
224,32,General cargo ship,11.539798355001327,13.4,0.9910601251401092,12,11.7,0.3253913504908464,30.2,1.0,-19.7,-1.0
180,30,General cargo ship,12.15571143711722,13.5,0.6486236924811772,12,12.2,0.04962256088876228,37.5,-1.0,-32.5,-1.0
145,24,Oil products tanker,10.701934334436244,11.8,0.6744586157829405,11,10.9,-0.25790277424280983,17.9,-1.0,-27.9,1.0
89,14,Oil products tanker,8.538094628337282,11.6,3.0194803741385488,10,9.7,-0.10291311863755684,177.2,-1.0,-120.7,4.0
229,38,General cargo ship,11.19629541957628,12.6,0.9120921960419242,12,11.5,0.5181796662326903,21.6,1.0,-27.9,1.0
229,42,Oil products tanker,11.272971262185084,14.6,1.7719170868354452,11,11.3,0.14495083765877534,45.7,1.0,-40.2,1.0
180,32,General cargo ship,12.574151354718154,13.3,0.9169491882567634,13,12.9,0.391715976331361,30.2,1.0,-19.7,3.0
235,38,General cargo ship,10.548151425762043,12.5,1.4443642669974146,11,10.9,0.12474434611602753,21.6,1.0,-25.7,-1.0
200,32,General cargo ship,10.014030427432989,13.1,2.7196233946515065,12,11.4,0.2622796425984061,32.5,1.0,-21.6,1.0
154,27,General cargo ship,13.679184673495085,16.0,1.3756531060585608,14,14.0,-0.1009459965290775,30.2,1.0,-35.0,2.0
138,21,General cargo ship,11.109034334763944,13.4,3.2657388698198795,13,12.5,-0.10718884120171676,48.6,1.0,-32.5,1.0
180,29,General cargo ship,9.221082746478874,13.2,2.9743188815848685,12,7.6,0.2375880281690141,32.5,-1.0,-10.0,-2.0
224,32,General cargo ship,10.343222068064962,12.8,1.10509126557603,11,10.5,0.08732555292581409,25.7,1.0,-25.7,-1.0
108,18,General cargo ship,8.21102247665525,10.2,1.857205340348589,9,8.7,-0.1916005818591338,51.6,-1.0,-45.7,-1.0
143,23,Oil products tanker,11.280293896006027,14.0,3.2058849861527414,12,12.4,0.0037302185380557492,32.5,-1.0,-27.9,-2.0
88,13,Oil products tanker,10.168378650553878,11.4,0.4118211571203185,10,10.1,0.3117824773413897,82.5,1.0,-67.9,1.0
108,18,General cargo ship,10.15974335472044,11.4,1.2077111095263853,11,10.5,0.18427131072410632,45.7,1.0,-45.7,3.0
183,32,Oil products tanker,12.596412352406904,14.1,0.8821422013480874,13,12.7,-0.10893127459884956,25.7,1.0,-30.2,1.0
101,18,General cargo ship,10.204473719706847,13.8,3.144632180348008,13,10.2,0.0012274627939391294,82.5,1.0,-78.7,1.0
180,30,General cargo ship,12.373996405032955,14.1,0.7029760120986444,12,12.3,-0.1835230677052127,16.1,-1.0,-23.6,-1.0
79,14,General cargo ship,8.129282970550578,10.9,2.5941207645851363,10,9.5,-0.11197183098591547,78.7,-1.0,-75.0,2.0
229,32,General cargo ship,10.823701747768137,13.8,1.651096452220592,12,11.0,0.3614485099962279,42.9,1.0,-23.6,1.0
200,32,General cargo ship,10.873050193050194,11.9,0.6393684841306901,11,10.9,0.20707850707850708,14.5,1.0,-16.1,1.0
182,32,Oil products tanker,11.804892047007382,14.1,1.428675310433679,12,11.9,-0.02034708936867995,19.7,1.0,-21.6,1.0
190,32,General cargo ship,10.3591674925669,12.6,1.1842053058434854,10,10.4,0.34492071357779985,32.5,1.0,-23.6,-1.0
183,32,Oil products tanker,12.370621468926554,13.8,0.9536627185163932,13,12.7,-0.4568738229755179,16.1,-1.0,-17.9,1.0
183,32,Oil products tanker,11.427706083750328,12.6,1.01806461668626,12,11.7,0.21145641295759804,27.9,1.0,-27.9,-1.0
180,30,General cargo ship,10.545640362225097,12.5,1.0621193801388502,10,10.1,0.23601552393272965,30.2,1.0,-11.4,-1.0
250,44,Oil products tanker,12.02154602204808,16.8,2.0001724903138505,13,12.2,0.011951122327002295,25.7,-1.0,-21.6,1.0
244,42,Oil products tanker,10.65278293135436,13.4,1.3202664334365954,12,10.9,0.04264069264069263,21.6,1.0,-25.7,1.0
180,28,General cargo ship,9.931405577390981,15.2,2.9428599969177878,10,10.4,-0.004098820887142072,57.9,0.0,-42.9,-2.0
88,13,General cargo ship,7.780451612903228,10.1,1.3102006476355097,9,8.2,-0.048838709677419344,64.5,1.0,-67.9,2.0
228,32,General cargo ship,12.451426969092722,15.7,1.8917601883188824,12,12.3,0.03837238285144566,23.6,1.0,-23.6,1.0
229,32,General cargo ship,11.627191273860538,13.9,1.0861409195154754,11,11.4,-0.06490066225165565,25.7,1.0,-21.6,2.0
250,40,Oil products tanker,12.039707632160466,14.9,1.3569141944847742,12,12.4,0.03577539803954895,37.5,-1.0,-30.2,-1.0
108,18,General cargo ship,8.846067640584351,11.4,2.7305940674139557,10,9.9,-0.3135281168701221,48.6,-1.0,-57.9,3.0
219,38,Oil products tanker,11.601662269129289,13.0,1.2257808955225442,12,11.9,0.6142216358839049,25.7,1.0,-27.9,-1.0
249,43,Oil products tanker,11.149348270574203,14.4,1.740143580779165,12,11.6,0.03817941727721928,27.9,1.0,-27.9,1.0
190,30,General cargo ship,11.914129324186248,13.8,0.6089421581989026,12,11.9,0.046080864107429516,32.5,1.0,-37.5,1.0
400,58,General cargo ship,16.65832913377009,23.1,2.5192615421462783,16,16.4,-0.14065177221568956,23.6,1.0,-27.9,1.0
171,27,General cargo ship,12.745644654088045,15.4,1.0043418367616188,12,12.5,-0.010864779874213823,40.2,1.0,-35.0,2.0
229,32,Oil products tanker,11.83101374570447,14.0,1.2330544426819603,12,12.0,0.17826460481099654,23.6,2.0,-21.6,2.0
224,32,General cargo ship,10.977088807146613,12.5,1.133891018592843,11,11.2,0.15520231213872834,23.6,1.0,-27.9,-1.0
244,42,Oil products tanker,10.726061725138486,12.4,1.0579894684968352,11,11.0,0.09609601688208914,25.7,1.0,-27.9,1.0
142,19,General cargo ship,13.141893508824413,16.4,4.2817512202448835,15,14.8,0.2960963206700569,40.2,1.0,-37.5,-4.0
199,32,General cargo ship,10.243544366899304,11.2,0.4535031650316954,10,10.2,0.19000498504486546,21.6,1.0,-23.6,1.0
162,25,General cargo ship,11.748242920504945,16.6,5.0830510507626645,14,14.2,-0.6742749914704878,30.2,-1.0,-45.7,-8.0
178,26,General cargo ship,9.443696369636967,11.3,0.8321758508354058,10,9.5,0.19731573157315727,25.7,1.0,-23.6,2.0
183,28,General cargo ship,10.572554347826086,11.9,0.6153181727205267,11,10.6,0.2733942687747036,25.7,1.0,-16.1,3.0
287,45,General cargo ship,11.868234815618225,14.0,0.9964647623898486,12,12.0,0.10627711496746202,23.6,1.0,-21.6,2.0
176,31,Oil products tanker,11.968519602106495,13.5,1.0425358973272234,12,12.0,0.2359859566998244,37.5,1.0,-40.2,-2.0
239,42,Oil products tanker,10.097531160115057,12.0,0.9157425070369613,10,10.2,0.2016059443911793,23.6,1.0,-14.5,1.0
180,30,General cargo ship,10.211387814313348,12.2,2.3211697856616182,12,11.1,0.1863394584139265,19.7,1.0,-16.1,2.0
224,32,General cargo ship,10.833716170810675,13.4,1.0300946287202826,11,10.9,0.22179729977396287,42.9,1.0,-30.2,1.0
180,28,General cargo ship,10.723155216284988,12.4,1.0490312193591482,11,10.9,0.29251908396946563,27.9,1.0,-23.6,-2.0
248,43,Oil products tanker,11.241272651530931,14.4,1.6479576338302877,11,11.4,0.041918350343678384,23.6,-1.0,-32.5,-1.0
190,28,General cargo ship,12.162533372886386,13.3,0.4632801272014668,12,12.2,0.4374369623257193,35.0,1.0,-37.5,-1.0
138,22,General cargo ship,12.512673941335473,16.0,3.5509106307356806,15,13.1,-0.10777855641205324,67.9,-1.0,-57.9,-1.0
256,43,Oil products tanker,11.907391552511413,13.8,1.1553770469749056,13,11.9,-0.054480593607305935,14.5,1.0,-23.6,-1.0
398,59,General cargo ship,15.36043018294465,19.9,2.8847641346107538,15,15.5,-0.056701151440762175,21.6,1.0,-25.7,1.0
199,32,General cargo ship,12.283919815402367,14.7,1.1380391011441868,13,12.5,0.26586385924430345,32.5,1.0,-30.2,1.0
250,44,Oil products tanker,9.90407340100173,51.2,4.646986343522172,12,11.9,-0.07160586853419618,21.6,1.0,-32.5,-1.0
274,48,Oil products tanker,14.327093412727953,16.6,1.8503471204979391,16,15.1,-0.10904354298474137,35.0,-1.0,-27.9,-1.0
131,19,General cargo ship,10.295857088559485,13.2,2.9803422518013507,12,11.4,-0.15551392734973124,37.5,-1.0,-42.9,2.0
277,48,Oil products tanker,10.123267267267265,13.5,2.5994963825432875,13,10.0,0.00986186186186186,16.1,-1.0,-19.7,1.0
219,38,Oil products tanker,11.010161122661124,12.6,1.6792911891239994,12,11.7,0.2172817047817048,21.6,1.0,-10.0,1.0
140,22,General cargo ship,11.581707661860332,13.6,2.6560678463347367,12,12.2,0.05733672603901615,17.9,1.0,-17.9,1.0
190,32,General cargo ship,11.831909684439607,13.4,1.0085278547197605,12,12.0,0.20933079434167565,27.9,-1.0,-25.7,-2.0
144,23,Oil products tanker,10.483948180135718,12.8,2.2110977489430543,11,11.0,0.06901912399753238,25.7,1.0,-21.6,2.0
128,17,General cargo ship,9.563092759657644,11.7,0.7747350075595639,10,9.6,0.04317603516076797,37.5,1.0,-35.0,4.0
180,30,General cargo ship,11.542764778325127,14.1,1.7956376982969051,13,12.3,0.3874076354679804,30.2,1.0,-21.6,-2.0
122,16,General cargo ship,9.318275607958732,11.3,2.4248638005768197,10,10.1,-0.09255711127487104,45.7,-1.0,-51.6,-1.0
190,32,General cargo ship,11.160154241645243,12.1,0.4252580501526068,11,11.2,0.17920308483290487,19.7,1.0,-37.5,-2.0
183,32,Oil products tanker,12.768336886993602,14.5,1.1050619002216795,14,12.7,0.4633109960402072,21.6,1.0,-30.2,1.0
217,43,General cargo ship,10.70318257956449,12.9,1.5471669898961535,12,11.4,0.018373920886483704,25.7,1.0,-35.0,1.0
200,32,General cargo ship,11.613889530852784,13.9,2.1542051704970757,13,12.7,0.05507279870580078,14.5,1.0,-27.9,1.0
274,48,Oil products tanker,12.09447936594698,12.9,0.6272316054940139,12,12.2,0.3109592784913911,21.6,1.0,-27.9,1.0
190,32,General cargo ship,11.037003257328987,13.1,1.263902674524272,10,11.1,0.055648208469055334,35.0,1.0,-42.9,-2.0
199,32,General cargo ship,11.266147455867081,13.3,1.1714962377300226,12,11.4,-0.057606438213914764,12.9,1.0,-30.2,-1.0
117,18,Oil products tanker,12.170274996026068,15.9,1.0548624202411532,12,12.4,-0.11258941344778256,37.5,1.0,-57.9,2.0
171,25,General cargo ship,12.784996865203759,15.8,2.344810556228609,12,12.9,0.002670846394984307,32.5,1.0,-25.7,1.0
200,32,General cargo ship,11.304423881353786,13.9,1.7377386938447572,12,12.0,0.2562492077576373,35.0,1.0,-32.5,-1.0
140,23,Oil products tanker,8.685539755657919,11.7,3.653772882718551,11,10.4,-0.03095333466853593,25.7,1.0,-40.2,2.0
183,32,Oil products tanker,12.770364001146461,14.7,1.4081202535396191,14,13.2,0.5947549441100601,23.6,1.0,-14.5,-1.0
180,30,General cargo ship,11.449106189967985,12.5,0.4194653370371485,12,11.5,0.2966115261472785,45.7,1.0,-40.2,-2.0
108,17,Oil products tanker,11.940547002259473,17.0,4.452791334540988,14,13.8,0.02536913456991225,64.5,1.0,-42.9,4.0
237,44,Oil products tanker,10.326851851851847,13.3,1.927992796009622,10,10.5,0.7655723905723905,42.9,1.0,-19.7,1.0
229,33,General cargo ship,11.390537491705375,14.1,0.972148333138749,11,11.2,0.20422030524220308,21.6,1.0,-27.9,-1.0
229,32,General cargo ship,11.311051788574481,12.1,0.5778701412263535,11,11.3,0.2140149492792313,16.1,1.0,-14.5,1.0
250,43,General cargo ship,10.514294396499334,12.8,1.3191988243152428,10,10.5,0.14801264130302666,30.2,1.0,-23.6,1.0
100,15,General cargo ship,10.414854517611026,11.7,2.0176042175341093,11,11.0,-0.25313935681470146,35.0,-1.0,-32.5,1.0
229,42,Oil products tanker,12.474463212138565,13.8,1.302922316621696,13,12.9,0.25476667620956195,19.7,1.0,-14.5,-1.0
110,18,General cargo ship,8.02848578280233,11.7,3.6508311710569976,10,9.8,-0.2464542651593012,23.6,1.0,-30.2,1.0
