mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,top_speed,std_speed,ROT_mean,ROT_max,ROT_median,ROT_min,Speed_median,length/width
636017265,9333400,0,SCF NEVA,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,11,21,0,12.503466594633537,14.9,1.3660420298089504,0.6812263641274986,45.7,0.0,-30.2,12.8,5.71875
228330600,9333814,0,CHIBERTA,,Oil products tanker,Tanker,,,143,-1,-1,-1,-1,-1,23,120,23,11,12,0,9.339647015315556,14.3,3.2000988650732203,-0.06619610543632122,61.1,0.0,-67.9,10.6,6.217391304347826
211881000,9352303,0,SEATROUT,,Oil products tanker,Tanker,,,188,-1,-1,-1,-1,-1,32,16,172,16,16,0,11.365159257789244,51.2,3.340297398137764,3.307534563736192e-06,0.2,0.0,0.0,12.4,5.875
249435000,9717278,0,CIELO DI CAPRI,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,148,36,21,6,0,12.382954871060171,15.3,1.9986834219435088,0.2010888252148997,35.0,0.0,-42.9,13.0,6.814814814814815
236465000,9386976,0,WYBELSUM,,General cargo ship,Cargo,,,162,-1,-1,-1,-1,-1,25,144,18,19,6,0,13.08321363046943,20.2,4.232244268112177,0.06767581065402324,61.1,0.0,-57.9,14.3,6.48
244912000,9307384,0,TRICA,,General cargo ship,Cargo,,,205,-1,-1,-1,-1,-1,26,143,62,18,8,0,15.927669339550805,22.8,5.128891058136352,0.09644385630490834,35.0,0.0,-35.0,17.7,7.884615384615385
355289000,8918978,0,MSC SUEZ,,General cargo ship,Cargo,,,237,-1,-1,-1,-1,-1,32,190,47,22,10,0,16.566280063054258,51.2,2.2774842093904364,-0.055217387475452004,40.2,0.0,-40.2,17.1,7.40625
636091934,9448669,0,MARIELYST,,General cargo ship,Cargo,,,158,-1,-1,-1,-1,-1,24,144,14,12,12,0,13.576057561959054,17.1,3.378901828903184,0.012647293962251041,82.5,0.0,-61.1,14.5,6.583333333333333
230091950,9083885,0,BALTIC AMELIE,,General cargo ship,Cargo,,,83,-1,-1,-1,-1,-1,13,77,6,7,6,0,11.301300924340982,12.7,0.6271415519596439,-0.08062307428962681,40.2,0.0,-35.0,11.4,6.384615384615385
477537200,9763710,0,DELPHIS BOTHNIA,,General cargo ship,Cargo,,,177,-1,-1,-1,-1,-1,30,157,20,3,27,0,13.138780299944749,20.1,4.231388562686292,0.06349529597264285,48.6,0.0,-57.9,14.8,5.9
636014587,9491472,0,AMERDIJK,,General cargo ship,Cargo,,,168,-1,-1,-1,-1,-1,26,155,13,8,18,0,10.535186439529925,20.2,3.8129511046008533,-0.040618191259976746,45.7,0.0,-45.7,10.7,6.461538461538462
417222333,9431331,0,MERCS JAFFNA,,General cargo ship,Cargo,,,161,-1,-1,-1,-1,-1,25,141,20,14,11,0,14.379704072008867,19.7,3.828498254417578,0.04127107566556908,45.7,0.0,-45.7,15.6,6.44
246554000,9307360,0,KRAFTCA,,General cargo ship,Cargo,,,205,-1,-1,-1,-1,-1,26,142,63,22,4,0,15.847498418296942,23.3,5.126741805398454,0.138350943791006,708.7,0.0,-51.6,17.8,7.884615384615385
376593000,8728048,0,DUNE 2,,General cargo ship,Cargo,,,114,-1,-1,-1,-1,-1,13,100,14,9,4,0,8.004868982889441,10.3,1.5851154506764913,-0.023414124658249616,94.5,0.0,-78.7,8.4,8.76923076923077
249246000,9373644,0,PATANI,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,134,10,11,12,0,9.627652441153874,62.7,3.2222140314012795,-0.012619030988801192,54.7,0.0,-48.6,9.7,6.260869565217392
306777000,9268875,0,CORA JO,,General cargo ship,Cargo,,,111,-1,-1,-1,-1,-1,14,103,8,7,7,0,8.733327778505197,51.2,3.6544948550454497,2.380640630393639e-06,0.2,0.0,0.0,10.2,7.928571428571429
236038000,9138197,0,BALTIC CARRIER,,General cargo ship,Cargo,,,83,-1,-1,-1,-1,-1,12,70,13,5,7,0,9.023450368443868,12.0,2.2080420200988806,0.0054104110020885,94.5,0.0,-94.5,9.6,6.916666666666667
246521000,9307358,0,TIMCA,,General cargo ship,Cargo,,,205,-1,-1,-1,-1,-1,26,143,62,26,0,0,15.885983879149993,51.2,5.28592512132394,1.1273321684234258e-06,0.2,0.0,0.0,17.4,7.884615384615385
248697000,9537977,0,CABRERA,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,151,29,25,5,0,12.120228475898578,15.3,1.178448896549478,0.2002786291446085,27.9,0.0,-27.9,12.2,6.0
351047000,9782156,0,PUPLINGE,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,10,22,0,10.150963547713024,13.0,2.4784151093152205,0.2123055491061063,25.7,0.0,-23.6,10.8,7.15625
249581000,9487380,0,MT ALAND,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,15,84,16,15,0,0,8.577809355334514,12.7,2.7864928441720447,-0.2572494659204052,67.9,0.0,-64.5,9.6,6.666666666666667
212518000,9167332,0,TRANSMAR,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,75,15,6,8,0,10.110729986489671,13.7,2.914294562389457,4.288992301258819e-06,0.4,0.0,0.0,11.1,6.428571428571429
636016750,9687708,0,DANSAS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197,32,10,22,0,10.682304878048779,12.6,0.7249733404811859,-0.0038536585365853775,19.7,0.0,-23.6,10.8,7.15625
248531000,9791315,0,ARISTEA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,211,39,29,15,0,10.8808,12.3,0.99763839349537,0.02313548387096775,17.9,0.0,-17.9,11.2,5.681818181818182
248803000,9512563,0,NADINE V,,General cargo ship,Cargo,,,235,-1,-1,-1,-1,-1,38,205,30,12,26,0,11.228822683978468,14.4,1.3125961202580032,0.16309225110228734,32.5,0.0,-27.9,11.6,6.184210526315789
305287000,9231846,0,NEUENFELDE,,General cargo ship,Cargo,,,133,-1,-1,-1,-1,-1,22,120,13,7,15,0,11.22251447530328,20.0,4.4649584645235665,-0.12726641352185827,90.4,0.0,-75.0,11.5,6.045454545454546
245897000,9345398,0,PLYCA,,General cargo ship,Cargo,,,205,-1,-1,-1,-1,-1,26,144,61,26,0,0,16.038476666803597,22.3,4.906012262448238,0.11362095879719016,35.0,0.0,-40.2,17.7,7.884615384615385
636015240,9518969,0,BUGOE,,General cargo ship,Cargo,,,105,-1,-1,-1,-1,-1,15,90,15,4,11,0,9.096416736509573,14.1,2.4275793810908985,-0.0293217716459287,86.4,0.0,-78.7,9.8,7.0
304771000,9319571,0,MITO STRAIT,,General cargo ship,Cargo,,,148,-1,-1,-1,-1,-1,23,136,12,12,11,0,11.545606403748536,19.4,5.414981831239248,-0.2830370948848106,48.6,0.0,-54.7,14.4,6.434782608695652
265150000,8515893,0,VINTERLAND,,General cargo ship,Cargo,,,166,-1,-1,-1,-1,-1,22,122,44,11,11,0,12.187652966784356,17.2,1.4482697120801928,3.0469574225787163e-06,0.4,0.0,0.0,11.8,7.545454545454546
240657000,9345441,0,AEGEAN NOBILITY,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,209,40,15,29,0,10.717140737076427,14.2,2.370082066555286,0.2365075439030423,21.6,0.0,-14.5,12.0,5.659090909090909
238023000,9511258,0,AP ARGOSY,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,196,33,13,19,0,11.000916563183727,14.4,1.2610725972901504,0.21633059349930026,37.5,0.0,-30.2,11.3,7.15625
229323000,9596038,0,NORDSCHELDE,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,28,166,23,15,13,0,12.706769825918762,15.9,1.8522639293659904,0.0844842037395229,35.0,0.0,-32.5,12.8,6.75
230651000,8716100,0,POLARIS VG,,General cargo ship,Cargo,,,122,-1,-1,-1,-1,-1,20,112,10,15,5,0,9.622891422259588,51.2,4.4058944569461005,3.2972286792950533e-06,0.4,0.0,0.0,11.5,6.1
636018569,9349289,0,OCEAN MIGHT,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,21,124,13,11,10,0,12.370427005193307,13.5,0.4998639838177264,0.4511252163877669,35.0,0.0,-25.7,12.2,6.523809523809524
310398000,9112296,0,MILAN EXPRESS,,General cargo ship,Cargo,,,216,-1,-1,-1,-1,-1,32,168,48,10,22,0,16.084719773252026,20.1,1.7485746683896557,0.032116061820147625,40.2,0.0,-42.9,16.2,6.75
235080328,9558000,0,KARINA C,,General cargo ship,Cargo,,,107,-1,-1,-1,-1,-1,16,99,8,6,10,0,9.076664715351967,12.0,2.29681895053868,-0.17742572808429674,48.6,0.0,-61.1,9.7,6.6875
305715000,9505601,0,HADELAND,,General cargo ship,Cargo,,,107,-1,-1,-1,-1,-1,18,81,26,8,10,0,9.471459108542478,51.2,3.0949063610829617,9.048033749165884e-06,0.4,0.0,0.0,10.5,5.944444444444445
236111857,9537094,0,ORALUNA,,Oil products tanker,Tanker,,,103,-1,-1,-1,-1,-1,16,91,12,2,14,0,11.289454298730252,14.4,1.2587158864550794,0.10634551387677296,166.1,0.0,-107.2,11.3,6.4375
477858700,9763722,0,DELPHIS FINLAND,,General cargo ship,Cargo,,,177,-1,-1,-1,-1,-1,31,157,20,4,27,0,11.437831506211287,19.2,4.2719540528526325,-0.06822337001480698,57.9,0.0,-51.6,12.4,5.709677419354839
477850500,9780653,0,DELPHIS GDANSK,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,31,158,20,4,27,0,12.808452412126096,18.3,4.2993721809759595,0.037026488065263374,64.5,0.0,-57.9,14.3,5.741935483870968
219775000,9722390,0,TERNSUND,,Oil products tanker,Tanker,,,147,-1,-1,-1,-1,-1,22,119,28,5,17,0,11.744949385237,15.9,1.6514271768450663,-0.361997653907981,61.1,0.0,-40.2,11.8,6.681818181818182
230984000,9354325,0,LINDA,,General cargo ship,Cargo,,,141,-1,-1,-1,-1,-1,21,132,9,13,8,0,14.546775533619515,18.6,3.34529564326476,0.09236661984926113,82.5,0.0,-61.1,15.5,6.714285714285714
205465000,9136101,0,FAST JEF,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,12,70,17,6,6,0,9.769675629982046,12.7,2.0435121864559616,-0.0783580994697462,107.2,0.0,-107.2,10.2,7.25
218179000,8504947,0,ILKA,,General cargo ship,Cargo,,,72,-1,-1,-1,-1,-1,11,61,11,6,5,0,7.2079531311659535,51.2,1.9932687369771729,4.047394995396088e-06,0.4,0.0,0.0,7.9,6.545454545454546
236407000,9371610,0,STEN ARNOLD,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,115,29,16,7,0,10.803301278873796,13.1,2.045015147763996,0.1019976206999108,61.1,0.0,-37.5,11.2,6.260869565217392
538004593,9601223,0,DENSA WHALE,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,227,47,22,26,0,12.450128461318867,14.1,1.3335388783568358,0.23408506994005135,19.7,0.0,-17.9,13.0,5.708333333333333
220147000,9165451,0,BITTEN THERESA,,Oil products tanker,Tanker,,,106,-1,-1,-1,-1,-1,16,94,12,9,7,0,8.278138025008014,12.7,4.433147013679749,-0.0038233408143634718,98.6,0.0,-94.5,10.4,6.625
212746000,8509820,0,MAUREEN S.,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,73,15,11,1,0,6.783296494097207,12.7,4.116288574073817,-2.3697232585475554,540.1,-2.2,-540.1,8.6,7.333333333333333
246191000,9287716,0,FENJA,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,22,127,10,9,13,0,12.224003014507316,17.5,5.03568827375108,-0.0006971048169314343,42.9,0.0,-48.6,14.8,6.2272727272727275
372777000,9365362,0,NEW DAWN,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,7,25,0,10.976692366347539,14.2,1.8142765955957216,0.17487079556045074,21.6,0.0,-21.6,11.2,5.71875
245157000,9148180,0,NORDBORG,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,13,81,8,7,6,0,9.805140568556617,12.9,1.8198312446580365,-0.015674572011936533,82.5,0.0,-71.4,10.2,6.846153846153846
212436000,9256420,0,PANDION,,Oil products tanker,Tanker,,,117,-1,-1,-1,-1,-1,18,99,18,10,8,0,12.26656806894537,15.3,2.2664593818998684,-0.027415035543869933,64.5,0.0,-42.9,12.7,6.5
229324000,9596026,0,NORDLOIRE,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,28,166,23,15,13,0,12.669942275975812,14.6,1.0514278542771984,0.473996701484332,37.5,0.0,-27.9,12.8,6.75
636018551,9577757,0,VOGE JULIE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,158,22,20,10,0,11.343775482468065,13.0,0.8753779289923571,0.010505572166349543,27.9,0.0,-30.2,11.1,6.0
564224000,9444508,0,RHINO,,Oil products tanker,Tanker,,,176,-1,-1,-1,-1,-1,31,141,35,24,7,0,10.310631885776397,14.3,3.8784267776603656,0.3939528679413072,48.6,0.0,-30.2,11.7,5.67741935483871
255805691,9191943,0,DRAGONERA,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,17,70,30,9,8,0,7.838594500800855,70.4,3.793950358211844,2.6695141484249868e-05,0.4,0.0,0.0,9.4,5.882352941176471
209216000,9684108,0,FIDELIO,,Oil products tanker,Tanker,,,104,-1,-1,-1,-1,-1,17,80,24,15,2,0,10.58290520694259,15.5,4.559950720765452,0.15967957276368494,57.9,0.0,-48.6,12.2,6.117647058823529
538007999,9256468,0,VOYAGER C,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,201,43,27,15,0,11.469638178857188,14.0,1.62892137623554,0.0822346526941868,27.9,0.0,-25.7,11.9,5.809523809523809
218794000,9358034,0,MAPLE LEA,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,20,124,14,12,8,0,12.529979405707559,13.7,1.1824266379514872,0.041953515739923584,25.7,0.0,-32.5,12.8,6.9
304944000,9330953,0,ALREK,,General cargo ship,Cargo,,,99,-1,-1,-1,-1,-1,16,87,12,9,7,0,12.04696961981956,25.7,3.091892215741176,-0.01241222243309926,78.7,0.0,-330.2,12.9,6.1875
248655000,9745550,0,CMA CGM LOUGA,,General cargo ship,Cargo,,,195,-1,-1,-1,-1,-1,32,181,14,13,19,0,15.611205151397682,19.4,1.7438034768288135,-0.012533380712409014,37.5,0.0,-45.7,15.8,6.09375
477462800,9636943,0,STAMFORD PIONEER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,151,29,17,11,0,11.439601426090135,13.4,1.0639423690315108,0.19243075235396287,45.7,0.0,-45.7,11.5,6.428571428571429
273350660,9640554,0,VF TANKER-7,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,17,125,16,7,10,0,9.241482256185973,11.7,1.61245659983278,0.0010125739820779286,45.7,0.0,-40.2,9.5,8.294117647058824
255805552,9333369,0,VIONA,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,28,160,18,15,13,0,15.594864525434899,22.8,2.5665325381627166,0.02709739993285335,48.6,0.0,-57.9,15.1,6.357142857142857
304667000,9448695,0,ELBSAILOR,,General cargo ship,Cargo,,,158,-1,-1,-1,-1,-1,24,135,23,16,8,0,13.27993745325991,18.6,4.0341554114806835,-0.04043918689237881,64.5,0.0,-71.4,14.8,6.583333333333333
308654000,9316311,0,SEINE HIGHWAY,,General cargo ship,Cargo,,,148,-1,-1,-1,-1,-1,25,25,123,19,6,0,15.586992572685672,21.0,4.247475550812588,-0.020889475171958924,51.6,0.0,-61.1,17.1,5.92
235113757,9724532,0,BRITISH CUMULUS,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,23,9,0,11.61214007993692,14.4,1.7346352404559982,0.09965469425487376,37.5,0.0,-57.9,12.1,5.71875
275476000,9010929,0,ZIRCON,,Oil products tanker,Tanker,,,124,-1,-1,-1,-1,-1,17,110,14,14,3,0,10.0669449007681,16.8,4.89397944730338,-0.06047595790969235,86.4,0.0,-78.7,12.3,7.294117647058823
209432000,9017393,0,WILSON SKY,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,80,10,8,7,0,10.977378495027207,12.5,1.0586584943023467,-0.09158378682679684,75.0,0.0,-71.4,11.1,6.0
277344000,9080675,0,LYRIKA,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,77,12,6,6,0,8.270081463990554,12.9,1.8261628350778527,-0.06147697756788662,171.6,0.0,-140.0,8.7,7.416666666666667
210035000,9514755,0,NORDIC HAMBURG,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,22,142,10,11,11,0,12.817344907749364,51.2,4.192317925312011,1.55500439288741e-06,0.4,0.0,0.0,14.0,6.909090909090909
220439000,8506024,0,ALBA ROUSING,,General cargo ship,Cargo,,,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,6.772948417771523,10.5,2.4873240370486602,-0.032436042920551016,116.1,0.0,-102.9,7.4,1.0
371420000,9729881,0,DIONE,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,198,31,10,22,0,11.009725212105863,13.2,1.50182231013851,0.3884386475876915,40.2,0.0,-25.7,11.2,7.15625
248660000,9745548,0,CMA CGM NEVA,,General cargo ship,Cargo,,,195,-1,-1,-1,-1,-1,33,177,18,32,1,0,15.793035579482698,20.1,1.6641606338211874,0.014623644165441615,57.9,0.0,-45.7,15.9,5.909090909090909
249576000,9283306,0,VENICE A,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,202,42,27,15,0,9.604911810672023,11.9,1.3269707078634927,0.15742353203840145,17.9,0.0,-11.4,9.8,5.809523809523809
255805625,9700316,0,VANESSA OLDENDORFF,,General cargo ship,Cargo,,,183,-1,-1,-1,-1,-1,31,157,26,20,11,0,12.34026186579378,14.0,0.7425191770328939,0.1860017329354,42.9,0.0,-40.2,12.2,5.903225806451613
373437000,9529463,0,NORDIC ORION,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,19,13,0,10.35954694795089,12.8,1.1571347296203405,0.006321978212000692,182.8,0.0,0.0,10.5,7.03125
212748000,9313199,0,BALTIC TERN,,General cargo ship,Cargo,,,170,-1,-1,-1,-1,-1,27,157,13,14,13,0,13.236728470835054,18.9,4.355263594449701,-0.01054474339087834,57.9,0.0,-64.5,14.9,6.296296296296297
357400000,9675561,0,GLOBE EXPLORER,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,27,142,27,8,19,0,11.770328102710414,12.9,0.5470275955224695,0.3219686162624822,37.5,0.0,-25.7,11.6,6.2592592592592595
249077000,9014705,0,WILSON BILBAO,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,71,17,7,6,0,9.404611423220974,12.0,1.769465513470694,0.00697045359966704,78.7,0.0,-78.7,9.9,6.769230769230769
414073000,9620516,0,HE HUA HAI,,General cargo ship,Cargo,,,254,-1,-1,-1,-1,-1,43,218,36,15,28,0,10.042497670083877,11.9,1.689141225477083,0.17420006213109662,17.9,0.0,-14.5,10.8,5.906976744186046
219076000,9300829,0,TERNHOLM,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,22,104,37,20,2,0,11.841738237490663,15.4,1.3712390008893816,-0.40634443040156265,54.7,0.0,-57.9,11.7,6.409090909090909
305980000,9226712,0,PHANTOM,,General cargo ship,Cargo,,,83,-1,-1,-1,-1,-1,13,71,12,6,7,0,9.467279929723368,12.3,1.989814645208221,-0.08678335239421213,130.2,-1.1,-160.7,10.0,6.384615384615385
247322500,9607643,0,ZEFIREA,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,32,155,25,24,8,0,11.680754716981133,14.6,2.7324268944885257,0.20978559176672384,30.2,0.0,-27.9,12.4,5.625
258725000,8505953,0,FALKLAND,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,72,16,6,6,0,7.17139273381932,12.9,4.112991366456648,0.14991883835551753,98.6,0.0,-107.2,8.5,7.333333333333333
241580000,9765366,0,ITHAKI WARRIOR,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,226,48,31,17,0,10.535113421550092,13.0,1.7759203821866971,0.4789461247637051,19.7,0.0,-11.4,11.3,5.708333333333333
636015205,9491501,0,AKERDIJK,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,26,156,13,13,13,0,15.297561410283064,18.9,2.743324539245205,0.17561410283066506,75.0,0.0,-51.6,15.8,6.5
209151000,9194270,0,RIX ATLANTIC,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,70,18,6,6,0,7.404823134386631,13.9,3.2335141507986247,-0.05574780707462454,98.6,0.0,-107.2,8.6,7.333333333333333
538008052,9389813,0,GOLDEN OPPORTUNITY,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,200,25,17,15,0,11.589905277401893,14.0,1.709345038103791,0.21653585926928284,23.6,0.0,-17.9,12.0,7.03125
231356000,9306017,0,HELGAFELL,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,22,126,12,12,10,0,12.886225388186329,17.8,4.664596948437423,-0.2167840563470466,166.1,0.0,-160.7,14.5,6.2727272727272725
209148000,9518983,0,KALVOE,,General cargo ship,Cargo,,,106,-1,-1,-1,-1,-1,16,90,16,8,8,0,8.545159712805923,11.0,1.8478081613840125,0.021837419699024162,71.4,0.0,-71.4,8.8,6.625
255805907,9736365,0,AUTO ECO,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,32,27,154,11,21,0,17.032972109595775,19.7,1.144176562951913,-0.032685833640496376,19.7,0.0,-21.6,17.1,5.65625
231103000,9359648,0,SILVER LAKE,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,16,14,68,12,4,0,12.960169491525425,14.7,1.0553194380500317,1.0872881355932202,30.2,-0.1,-25.7,13.0,5.125
210731000,9318773,0,ELKE,,General cargo ship,Cargo,,,140,-1,-1,-1,-1,-1,23,113,27,13,10,0,12.789559282431247,51.2,4.659979180466176,6.14883249043088e-06,0.4,0.0,0.0,14.3,6.086956521739131
565036000,9726451,0,MAERSK TANGIER,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,150,33,24,8,0,12.183780880773362,14.0,0.9504538525897521,0.22209989258861446,25.7,0.0,-14.5,12.0,5.71875
246659000,9551935,0,HAPPY DELTA,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,26,148,9,11,15,0,13.20225903614458,14.3,0.5665298121806649,0.326144578313253,42.9,0.0,-35.0,13.2,6.038461538461538
211284350,9173317,0,CELLUS,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,17,86,14,7,10,0,11.502299636195312,17.2,3.506560935219109,-0.029320994351263195,102.9,0.0,-86.4,12.6,5.882352941176471
211233870,9123300,0,FORESTER,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,17,85,15,10,7,0,10.478797342473866,36.9,3.445784227293268,0.04988870551394355,102.9,0.0,-75.0,11.6,5.882352941176471
209185000,9516131,0,SEA DISCOVERY,,General cargo ship,Cargo,,,110,-1,-1,-1,-1,-1,18,99,11,15,3,0,10.7834132617175,13.3,0.9836409390519684,-0.03864484088922994,45.7,0.0,-64.5,10.9,6.111111111111111
205366000,9045807,0,TEMSE,,Oil products tanker,Tanker,,,142,-1,-1,-1,-1,-1,21,108,34,15,6,0,10.226604221578409,17.1,5.910896965048519,1.7426536258087001e-06,0.4,0.0,0.0,13.6,6.761904761904762
538090534,9592305,0,NISSOS DELOS,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,19,25,0,11.197509503211426,13.3,1.3016544210546854,0.21540175645562984,14.5,0.0,-16.1,11.3,5.659090909090909
256831000,9753818,0,SAN BACCO,,Oil products tanker,Tanker,,,108,-1,-1,-1,-1,-1,17,86,22,2,15,0,8.918509655829952,15.1,4.716617997129798,-0.017241218148847482,71.4,0.0,-64.5,10.5,6.352941176470588
304010168,9015424,0,RYSUM,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,10,65,17,5,5,0,7.956026660242514,10.6,1.2403531045889091,-0.08728418854894403,150.2,0.0,-107.2,8.2,8.2
247661000,9201774,0,GRANATO,,Oil products tanker,Tanker,,,121,-1,-1,-1,-1,-1,16,100,21,8,8,0,11.245926281683676,15.6,2.7670711647008503,-0.02446811560958825,78.7,0.0,-57.9,12.0,7.5625
305468000,9359260,0,CHRISTOPHER,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,24,157,12,12,12,0,11.300747555661928,41.4,4.835360296729459,7.039130526597355e-07,0.2,0.0,0.0,11.8,7.041666666666667
219252000,9268186,0,ATLANTIC,,Oil products tanker,Tanker,,,103,-1,-1,-1,-1,-1,15,84,19,8,7,0,10.608432618025752,15.4,4.2189492367683945,0.01004062947067237,102.9,0.0,-82.5,12.5,6.866666666666666
355782000,9820295,0,MARVIN CONFIDENCE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,24,8,0,11.692335390946505,13.2,0.7418212998549577,-0.3313528806584363,19.7,0.0,-16.1,11.6,5.71875
518895000,9445540,0,BEGONIA S,,General cargo ship,Cargo,,,140,-1,-1,-1,-1,-1,20,115,25,14,6,0,11.152211097204841,13.0,0.7386714689577122,-0.13282575441524128,42.9,0.0,-32.5,11.3,7.0
245789000,9197911,0,SPIEGELGRACHT,,General cargo ship,Cargo,,,168,-1,-1,-1,-1,-1,25,151,17,12,13,0,14.541037596647582,17.2,1.050904640871595,-0.011692144248362188,54.7,0.0,-54.7,14.6,6.72
255806086,9454242,0,SONDERBORG,,General cargo ship,Cargo,,,158,-1,-1,-1,-1,-1,23,150,8,18,5,0,12.812487022180273,18.1,4.3720959293341535,-0.021033978291646983,67.9,0.0,-57.9,14.5,6.869565217391305
235054581,9360154,0,CMA CGM ARISTOTE,,General cargo ship,Cargo,,,170,-1,-1,-1,-1,-1,27,135,35,20,7,0,16.640201805629314,18.1,0.9163258313318804,0.15375464684014878,177.2,0.0,-171.6,16.9,6.296296296296297
230662000,9769116,0,MIRVA VG,,General cargo ship,Cargo,,,103,-1,-1,-1,-1,-1,14,90,13,6,8,0,9.416899142170418,14.8,2.8006626642419907,0.00018403612337459895,17.9,0.0,0.0,10.1,7.357142857142857
538006022,9710579,0,SBI FLAMENCO,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197,32,21,11,0,10.597305535235307,14.2,2.108461606618244,0.24513533284564734,25.7,0.0,-19.7,9.6,7.15625
236652000,9485368,0,KATELINA,,Oil products tanker,Tanker,,,118,-1,-1,-1,-1,-1,18,100,18,11,7,0,11.214560534034591,15.4,2.592081593478045,4.045716597552343e-06,0.2,0.0,0.0,11.8,6.555555555555555
563026700,9784269,0,MAERSK HORSBURGH,,General cargo ship,Cargo,,,353,-1,-1,-1,-1,-1,54,115,238,27,27,0,14.598202093764224,17.1,2.0899701837871327,0.2702548930359581,14.5,0.0,-21.6,15.2,6.537037037037037
374840000,9758454,0,MEDI NEWPORT,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,203,26,22,10,0,10.056747404844293,12.4,1.4878327721625633,0.019930795847750832,30.2,0.0,-25.7,10.3,7.15625
230623000,9468918,0,FINNSUN,,General cargo ship,Cargo,,,218,-1,-1,-1,-1,-1,27,20,198,8,19,0,16.299542590217055,21.5,4.47501614183881,-0.018670496302391315,42.9,0.0,-48.6,18.2,8.074074074074074
