mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,top_speed,std_speed
311000340,9676137,0,EAGLE BERGEN,,Oil products tanker,Tanker,,,276,-1,-1,-1,-1,-1,46,221,55,25,21,0,9.304051828263972,12.7,1.544296538765036
235500000,9234068,0,HURST POINT,,General cargo ship,Cargo,,,193,-1,-1,-1,-1,-1,26,122,71,13,13,0,7.432483933642206,15.5,4.777280762220077
304050635,9130456,0,ALPHAGAS,,Oil products tanker,Tanker,,,115,-1,-1,-1,-1,-1,16,91,24,10,6,0,11.946361929998895,16.3,3.1248717325958797
566059000,9438494,0,STAR QUALITY,,General cargo ship,Cargo,,,163,-1,-1,-1,-1,-1,26,135,28,6,20,0,16.698803355539106,18.5,0.9877584087076653
357409000,9111357,0,BOSPHORUS KING,,General cargo ship,Cargo,,,165,-1,-1,-1,-1,-1,27,135,30,20,7,0,10.878833912037036,12.1,0.6745206180307658
538007854,9671826,0,ALPHA HERO,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197,32,21,11,0,12.061100569259963,13.2,1.0431820703035597
244020335,9772565,0,ARKLOW VALOUR,,General cargo ship,Cargo,,,87,-1,-1,-1,-1,-1,15,75,12,7,8,0,8.596891549620079,13.2,4.361471746102316
538006058,9663116,0,CLIPPER KYTHIRA,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169,30,12,20,0,10.536826196473552,11.0,0.3071648038078314
245513000,9536076,0,HEENVLIET,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,76,13,5,7,0,9.496026860660324,10.8,2.235312984034183
256096000,9296547,0,ALEYNA MERCAN,,Oil products tanker,Tanker,,,95,-1,-1,-1,-1,-1,15,75,20,8,7,0,9.77912205288524,11.7,2.0041389047183182
219036000,9780457,0,MURCIA MAERSK,,General cargo ship,Cargo,,,399,-1,-1,-1,-1,-1,58,116,283,29,29,0,17.34841060434728,20.1,1.8783403651994748
256377000,9516959,0,BELMAR,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,45,208,41,27,18,0,11.597752808988764,13.0,1.0153308533001615
311055500,9594250,0,PUCK,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,167,23,14,14,0,11.455708997722095,12.6,0.6178109040323739
265882000,9131199,0,ANGON,,Oil products tanker,Tanker,,,85,-1,-1,-1,-1,-1,12,75,10,8,4,0,9.767041116005874,11.8,1.95721425102617
636092123,9509700,0,OSLO TRADER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,161,19,7,21,0,12.697892503536067,13.8,0.44357034031864184
477902800,9628893,0,EVERGLORY,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,21,11,0,10.341747910863509,11.1,0.9951299779958639
305997000,9506148,0,SPIEKEROOG,,General cargo ship,Cargo,,,108,-1,-1,-1,-1,-1,17,100,8,5,12,0,9.735881907645721,11.9,3.7921948547439723
311000208,9249025,0,AEC DILIGENCE,,General cargo ship,Cargo,,,172,-1,-1,-1,-1,-1,28,142,30,14,14,0,11.443722222222222,11.9,0.17103981948813618
538006694,9483255,0,CAS AMARES,,General cargo ship,Cargo,,,187,-1,-1,-1,-1,-1,32,157,30,19,13,0,10.615745192307692,10.9,0.10927910578520698
229276000,9595979,0,PEBBLE BEACH,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,166,24,7,21,0,4.374557416267943,12.2,5.086126488881028
308287000,9138616,0,AMAZON,,General cargo ship,Cargo,,,172,-1,-1,-1,-1,-1,25,142,30,18,7,0,11.599078341013826,11.8,0.0965888328146328
212891000,9180384,0,IRYDA,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,23,168,32,8,15,0,10.00922592259226,11.9,0.6600018648944312
244660114,0,0,VANQUISH,,Oil products tanker,Tanker,,,110,-1,-1,-1,-1,-1,12,95,15,3,9,0,1.2301219893650297,10.3,2.655818066695605
374218000,9727467,0,ADRIANA ROSE,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,191,34,23,9,0,12.092934390771447,13.4,1.3208535974327564
351187000,9623116,0,AC AMITY,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,28,156,25,20,8,0,11.266131025957973,13.3,1.9664347459794538
310708000,9326902,0,TEAM EXPLORER,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,151,32,16,16,0,11.723456790123457,12.7,0.49766981239937
256564000,9539066,0,CAPUCINE,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,22,115,37,13,9,0,9.146731138107418,14.9,4.918968571021521
565961000,9394208,0,NASHWAN,,Oil products tanker,Tanker,,,154,-1,-1,-1,-1,-1,26,119,35,9,17,0,12.527654135338345,13.8,1.3484227850700337
477999500,9304356,0,SEAPACIS,,Oil products tanker,Tanker,,,241,-1,-1,-1,-1,-1,42,210,31,23,19,0,11.491016384337684,13.1,0.9585905353587986
232008765,9306940,0,MAERSK RALEIGH,,Oil products tanker,Tanker,,,172,-1,-1,-1,-1,-1,28,137,35,7,21,0,11.516912716912717,14.9,2.0046633768785815
304010905,9177882,0,WILSON ODRA,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,12,72,18,6,6,0,8.191789287816361,11.8,3.3977485044545603
244054000,9214018,0,SANDETTIE,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,80,9,5,7,0,9.062280243690166,11.1,1.8901537593488729
477592500,9608398,0,DA CHANG,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,15,165,14,14,0,14.616672136527733,16.1,1.0216303509604778
219603000,9692143,0,NORD SUSTAINABLE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,146,37,12,20,0,11.301717508331198,13.3,1.3934975819667668
210263000,9609677,0,WESTERN AIDA,,General cargo ship,Cargo,,,187,-1,-1,-1,-1,-1,28,155,32,6,22,0,12.249089510130801,14.8,1.3734045987370058
259933000,9328522,0,SPAR SPICA,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,167,23,14,18,0,10.162850241545893,12.5,0.5800930449877334
636015275,9521837,0,OLZA,,General cargo ship,Cargo,,,149,-1,-1,-1,-1,-1,23,123,26,9,14,0,12.490180419994086,15.4,0.7912304083861865
247296200,9167863,0,APUANA D,,General cargo ship,Cargo,,,171,-1,-1,-1,-1,-1,27,145,26,17,10,0,11.539423076923077,15.0,2.3767657216975864
563077100,9858515,0,SELINA H,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,21,11,0,2.7614314593762033,12.9,4.549308962365744
636017356,9718014,0,RONADI,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,197,32,7,25,0,11.378677088043407,14.4,1.535165978173127
255806258,9344710,0,VIOLETTA,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,27,139,39,14,13,0,13.413405952149388,20.9,2.7016681083762606
373531000,9604770,0,LEAP HEART,,General cargo ship,Cargo,,,170,-1,-1,-1,-1,-1,27,144,26,17,10,0,12.590587288817378,15.9,1.0023737403283048
246921000,9534482,0,INDUSTRIAL MORE,,General cargo ship,Cargo,,,116,-1,-1,-1,-1,-1,18,97,19,8,10,0,11.218061058028432,13.9,3.9889126720067156
229854000,9593012,0,ISTANBUL,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,226,48,22,26,0,11.306147704590819,13.7,1.69200219763186
538005769,9416056,0,TRF MIAMI,,Oil products tanker,Tanker,,,147,-1,-1,-1,-1,-1,24,119,28,7,17,0,10.606832734655628,14.8,2.4180282810826252
356006000,9478822,0,BABY HERCULES,,General cargo ship,Cargo,,,240,-1,-1,-1,-1,-1,43,207,33,26,17,0,9.439797376282634,13.3,2.1527137450473677
273437510,9267297,0,BERING,,General cargo ship,Cargo,,,145,-1,-1,-1,-1,-1,18,120,25,15,3,0,10.954850535815003,13.3,3.951296771575758
257066860,9163635,0,FEED HELGELAND,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,13,75,15,8,5,0,7.95303341812733,11.7,3.5947124655274605
255805909,9598567,0,RIXTA OLDENDORFF,,General cargo ship,Cargo,,,260,-1,-1,-1,-1,-1,43,224,36,23,20,0,10.792916542916544,13.9,1.2104695883549594
314036000,9557381,0,WILSON ROTTERDAM,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,78,10,5,7,0,8.468624692226522,11.1,2.0880222439502143
636019130,9500297,0,AGIA YPOMONI,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,33,200,25,21,12,0,10.455997121381737,11.6,0.4608455986611866
538008322,9353125,0,DONALD,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,27,149,35,18,9,0,12.21466557017544,13.5,0.9617165144860288
229311000,9522958,0,LOZA,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,28,150,29,22,6,0,12.12796007656549,14.2,1.0283704405197684
219473000,9401300,0,ANHOUT SWAN,,Oil products tanker,Tanker,,,120,-1,-1,-1,-1,-1,17,100,20,12,5,0,10.796215500110401,14.4,3.925043391794141
311070400,9612143,0,AFRICAN OSPREY,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,155,25,23,7,0,11.481196358907674,12.5,1.1521493393179538
636016823,9276482,0,CETUS,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,192,33,19,13,0,10.865707797123392,11.8,1.0131305646594697
477213600,9585314,0,MAPLE OPAL,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,161,29,16,16,0,9.94493075377947,12.2,2.6898610654161432
218553000,9197478,0,WIEBKE,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,20,20,132,10,10,0,15.9324482623975,19.7,4.461039584811002
538002883,9345219,0,TEQUILA,,Oil products tanker,Tanker,,,129,-1,-1,-1,-1,-1,20,105,24,11,9,0,11.88825224071703,14.0,2.521621138555688
220513000,9309980,0,NORD BELL,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,27,149,33,14,13,0,11.623502897617515,14.3,1.0310945323544378
636017448,9624469,0,CAPE EAGLE,,General cargo ship,Cargo,,,292,-1,-1,-1,-1,-1,45,253,39,30,15,0,10.373446128539536,12.1,1.2799024467567277
241613000,9829801,0,CAP PORT ARTHUR,,Oil products tanker,Tanker,,,277,-1,-1,-1,-1,-1,48,227,50,26,22,0,11.486915740521795,16.4,3.1198586337781555
255806249,9306079,0,ADELINA D,,General cargo ship,Cargo,,,166,-1,-1,-1,-1,-1,25,152,14,10,15,0,9.751806728685793,17.1,3.273249450363736
310710000,9343194,0,TEAM LEADER,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,153,30,16,16,0,12.473172072567346,14.3,1.1320685033766027
636092406,9304162,0,CHRISTINA B.,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,20,12,0,10.610225563909774,11.5,0.39092321097568383
538008064,9476812,0,CELSIUS PORTO,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,152,30,21,11,0,11.805613741097613,13.1,0.9373735792647684
354547000,9745598,0,GOLDEN HAWK,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,32,163,22,16,16,0,12.120135554927987,14.8,1.3865469786460725
314005000,9055709,0,FEGULUS,,General cargo ship,Cargo,,,151,-1,-1,-1,-1,-1,23,117,34,8,15,0,15.471997065835321,17.3,0.827356231063841
564180000,9475727,0,STRATEGIC ENDEAVOR,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,28,149,29,8,20,0,10.955746822033898,12.0,0.6595232663051735
232977000,9338151,0,SIDER BILBAO,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,21,110,27,5,16,0,6.877435117819525,13.9,5.251375135546476
246303000,9371828,0,PROGRESS,,General cargo ship,Cargo,,,118,-1,-1,-1,-1,-1,13,112,6,6,7,0,10.56698627151885,12.6,2.3807820187815594
538004411,9543756,0,DESERT HOPE,,General cargo ship,Cargo,,,193,-1,-1,-1,-1,-1,32,160,33,22,10,0,11.955905077262694,15.1,1.0479023157782186
428046000,9135834,0,GB PACIFIC,,General cargo ship,Cargo,,,103,-1,-1,-1,-1,-1,16,87,16,5,11,0,9.020778210116731,10.7,1.933305621771026
232014452,9451044,0,ANGLO ALEXANDRIA,,General cargo ship,Cargo,,,255,-1,-1,-1,-1,-1,43,214,41,23,20,0,9.849060266060693,12.3,1.1308557863410595
636015337,9455820,0,HIGH TIDE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,8,24,0,13.215277777777779,14.2,1.077534513824198
311000596,9810214,0,WISBY ATLANTIC,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,135,48,14,18,0,12.390013717421125,14.7,1.02520332101861
248746000,9586588,0,ZEALAND ALEXIA,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,25,120,37,15,10,0,7.2825336129271,11.9,4.131326567872706
563019500,9790854,0,ULTRA DIVERSITY,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,10,22,0,7.932809295967191,15.4,5.523502643343351
352730000,9798648,0,FAIRCHEM CONQUEST,,Oil products tanker,Tanker,,,149,-1,-1,-1,-1,-1,24,124,25,7,17,0,14.283704704028809,15.2,0.6794269211226911
211505930,0,0,VIVER,,General cargo ship,Cargo,,,80,-1,-1,-1,-1,-1,10,70,10,7,3,0,0.3541520467836257,9.2,1.4341702865838688
371604000,9311000,0,ROSE M,,Oil products tanker,Tanker,,,180,-1,-1,-1,-1,-1,32,150,30,22,10,0,12.175855646100118,14.9,2.312913376766593
255806041,9421142,0,BREB CUXHAVEN,,General cargo ship,Cargo,,,108,-1,-1,-1,-1,-1,18,90,18,7,11,0,8.850604970568998,10.8,1.840590210790293
311033200,9406128,0,CS CRYSTAL,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,28,153,26,21,7,0,11.286333333333333,14.5,2.3199758981304743
440889000,9316907,0,BOYANG GARNET,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,197,28,20,12,0,11.013924361493123,12.4,1.2609374584257729
311013800,9393620,0,SUNRISE,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,29,153,25,20,9,0,10.756763464879624,13.1,0.8182604704572481
245491000,9179373,0,VOORNEBORG,,General cargo ship,Cargo,,,132,-1,-1,-1,-1,-1,16,120,12,8,8,0,10.019579579579581,11.9,3.1136150278532235
255805910,9535242,0,REGINA OLDENDORFF,,General cargo ship,Cargo,,,260,-1,-1,-1,-1,-1,43,223,37,26,17,0,11.331858877759064,13.3,1.0342567619243752
477046800,9335886,0,PORT ALBERNI,,General cargo ship,Cargo,,,175,-1,-1,-1,-1,-1,30,150,25,19,11,0,12.539135541461123,14.5,2.1074195381268317
373481000,9613989,0,EVER GRAND,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,200,29,20,12,0,9.895721370084187,12.4,1.3564987864537636
477319400,9613862,0,SAGA FJORD,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,33,173,27,12,21,0,13.686533018867923,15.7,1.4902119140589838
636015658,9326330,0,AFRICAN JUNIPER,,General cargo ship,Cargo,,,140,-1,-1,-1,-1,-1,26,115,25,13,13,0,12.817871548246975,14.0,0.4438246527796216
255806048,9741712,0,NORDORINOCO,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,169,21,21,7,0,11.768051485977397,14.2,2.0474811273727815
538007832,9817509,0,STREAM ARCTIC,,Oil products tanker,Tanker,,,146,-1,-1,-1,-1,-1,24,121,25,17,7,0,11.45490946187197,13.7,2.208863637621589
219854000,9778844,0,MARSEILLE MAERSK,,General cargo ship,Cargo,,,399,-1,-1,-1,-1,-1,58,116,283,29,29,0,16.6843624793778,20.2,2.105413929351774
248945000,9228033,0,ELENI M,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,168,22,14,18,0,11.978913539290899,14.7,1.6113814854889008
305527000,9491903,0,CALOBRA,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,79,11,5,10,0,9.304785119627992,11.9,2.2546790150592777
240594000,9338905,0,AEGEAN POWER,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,207,42,16,28,0,10.881843935101724,12.3,0.6724061114626456
538006520,9718155,0,TOMINI DESTINY,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,10,22,0,11.746143545795393,14.0,0.7557830381925554
246626000,9514913,0,IJSSELDIJK,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,80,10,3,11,0,8.873270955917816,10.3,1.5444804846233218
210363000,9525625,0,LIA M,,General cargo ship,Cargo,,,235,-1,-1,-1,-1,-1,32,200,35,23,9,0,11.294200667179881,12.7,1.109820468383367
230956000,9267558,0,KIISLA,,Oil products tanker,Tanker,,,140,-1,-1,-1,-1,-1,22,111,29,8,14,0,15.020744561560887,15.8,0.47083898658785284
255806257,9344722,0,VALENTINA,,General cargo ship,Cargo,,,179,-1,-1,-1,-1,-1,28,160,19,25,3,0,15.968497006226515,22.7,2.1908580418369477
374877000,9758868,0,ARMONIA.GR,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,171,28,10,22,0,11.4074112464369,12.4,0.7190635359104043
255806164,9463542,0,SIDER JASMINE,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,21,122,16,3,18,0,2.5944740563472206,14.2,4.813222938477398
538003268,9408530,0,SOUTHPORT,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,212,38,15,29,0,12.086372780547538,27.2,2.3448783438422747
538006296,9370044,0,UNITY,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,20,12,0,11.867948008849558,13.4,1.091959191226701
259936000,9401556,0,STAV VIKING,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,115,29,21,2,0,9.156277886108999,14.1,4.420881647413712
215810000,9290361,0,SEAOATH,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,204,40,16,26,0,10.97143550287655,14.9,3.252713555083219
636092011,9509645,0,ROME TRADER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,162,18,14,14,0,12.55232018561485,15.5,1.4768812011254926
538002314,9729489,0,BALTIC MANTIS,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,180,20,8,24,0,10.209914571050415,12.4,1.1718203021876636
311037500,9393474,0,WICKO,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,23,170,20,18,5,0,11.32857943401513,11.9,0.5642380715459162
257407000,9852731,0,JORITA,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,11,21,0,12.373269285108789,13.9,1.1417672073032494
477641800,9455052,0,ATLANTIC SIRIUS,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,28,149,35,20,8,0,11.174576741604218,13.0,1.3224003579473649
255806256,9333395,0,VALDIVIA,,General cargo ship,Cargo,,,178,-1,-1,-1,-1,-1,28,160,18,24,4,0,13.387456168313674,20.2,2.822229484072277
309401000,9297890,0,SEACROSS,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,50,229,45,23,27,0,11.217114048235453,13.5,1.4937605524677302
636018581,9667588,0,NORDIC DALIAN,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,151,29,21,9,0,11.945642795513374,13.6,0.5271365884095449
273353180,9645047,0,VF TANKER-15,,Oil products tanker,Tanker,,,141,-1,-1,-1,-1,-1,17,122,19,13,4,0,8.610825919218959,10.3,1.9347257926142611
304081024,9147710,0,ANNEGRET,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,21,20,132,0,21,0,10.820244212668534,17.7,5.902204059686058
219200000,9534066,0,ORALORA,,Oil products tanker,Tanker,,,90,-1,-1,-1,-1,-1,15,72,18,5,10,0,5.816625733045963,16.1,5.148959138772544
566660000,9578012,0,JS ALULAR,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,18,81,19,9,9,0,10.17333442194644,13.9,3.5509992776473513
304717000,9084487,0,HAV TUNA,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,75,13,6,6,0,8.695598810489324,11.7,1.5336021434908267
248148000,9592276,0,STAMOS,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,207,42,17,27,0,10.102728127939793,11.9,0.9123608355153485
366230000,9418975,0,NORFOLK,,General cargo ship,Cargo,,,166,-1,-1,-1,-1,-1,23,144,22,12,11,0,9.191112145183807,14.0,4.770809569536077
538006126,9719537,0,SBI CAPOEIRA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,12,20,0,10.504474660074166,12.6,1.986297584235212
305392000,9407586,0,BBC KIMBERLEY,,General cargo ship,Cargo,,,139,-1,-1,-1,-1,-1,20,127,12,10,10,0,12.901602804908592,15.1,2.7432490023334832
374846000,9659737,0,BUNUN BRAVE,,General cargo ship,Cargo,,,183,-1,-1,-1,-1,-1,30,158,25,10,20,0,11.353548212351027,13.7,1.6922187544066818
314035000,9557408,0,WILSON BERGEN,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,12,79,9,4,8,0,8.88267211612994,12.2,2.470635566778437
311000557,9767716,0,JAMNO,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,24,172,28,8,16,0,11.900813692480359,12.7,0.3075929566315744
538006068,9702194,0,NANCY P,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,24,8,0,11.594427833650446,13.0,0.7200738809809086
249852000,9708772,0,PYXIS LAMDA,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,157,26,12,20,0,11.937643472022955,13.5,1.2060156688126589
212906000,9313228,0,BALTIC SHEARWATER,,General cargo ship,Cargo,,,169,-1,-1,-1,-1,-1,27,154,15,12,15,0,13.154070739183933,19.7,4.704560960473767
636092156,9540871,0,EVELYN SCHULTE,,General cargo ship,Cargo,,,254,-1,-1,-1,-1,-1,43,218,36,15,28,0,10.319214900389014,11.5,0.6388403166344306
255805662,9718442,0,CARLOTA BOLTEN,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,150,30,21,9,0,10.554058518168949,12.0,1.474483239823063
235009040,9247314,0,ESTLAND,,General cargo ship,Cargo,,,99,-1,-1,-1,-1,-1,17,81,18,13,4,0,10.587777707449838,12.2,0.5820134929664189
538005376,9624500,0,SEA STAR,,General cargo ship,Cargo,,,189,-1,-1,-1,-1,-1,32,162,27,24,8,0,11.82049058137959,15.4,1.0551094123667828
636015050,9577082,0,SCF PRIME,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,32,189,39,9,23,0,12.141289413422584,14.3,1.462960692484743
304010685,8503096,0,RMS WEDAU,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,11,70,12,6,5,0,7.962656917302963,9.3,1.2483611027104058
566555000,9708071,0,BW EAGLE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,156,27,12,20,0,11.7162060616181,14.3,2.4906469061220378
441758000,9264790,0,MINERAL CHINA,,General cargo ship,Cargo,,,289,-1,-1,-1,-1,-1,45,246,43,26,19,0,11.669727604605447,12.4,0.3400250469031356
416491000,9496599,0,YM ESSENCE,,General cargo ship,Cargo,,,259,-1,-1,-1,-1,-1,38,196,63,28,10,0,14.127980562775456,16.5,1.477252624937985
372798000,9783150,0,SAKIZAYA RESPECT,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,21,11,0,12.582469850458274,13.9,0.6098386677459395
567444000,9296303,0,CHARANA NAREE,,General cargo ship,Cargo,,,177,-1,-1,-1,-1,-1,29,152,25,21,8,0,11.703000678886626,12.6,0.41351155906223863
229265000,9644548,0,LBC EARTH,,General cargo ship,Cargo,,,210,-1,-1,-1,-1,-1,37,187,23,13,24,0,5.0466938321911465,12.0,4.880477114468646
538003777,9441271,0,M/V CANARY,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,10,22,0,10.27266215160198,11.2,0.5679228640634395
211372620,7006974,0,KATHI,,Oil products tanker,Tanker,,,43,-1,-1,-1,-1,-1,7,34,9,6,1,0,6.042835595776772,8.4,2.566294267517339
354480000,9425837,0,FOREVER SW,,General cargo ship,Cargo,,,185,-1,-1,-1,-1,-1,32,160,25,20,12,0,9.619135937159067,11.3,2.1396789604415547
314208000,9017379,0,WILSON HUSUM,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,73,17,9,6,0,9.62687189896256,11.2,1.7377084950755728
219835000,9778806,0,MUNICH MAERSK,,General cargo ship,Cargo,,,399,-1,-1,-1,-1,-1,58,116,283,29,29,0,15.510740559097597,19.3,2.4904882907886674
244878000,9297204,0,THUN GOLIATH,,Oil products tanker,Tanker,,,119,-1,-1,-1,-1,-1,17,94,25,9,8,0,10.382374717644106,14.0,2.3961631621266353
538006925,9762596,0,DAPHNE,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,22,10,0,11.59928433801266,13.3,1.3064779191166567
371523000,9796573,0,MEGA BENEFIT,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,21,11,0,10.434793246880352,12.4,1.1761240757171627
538008320,9439670,0,CAPTAIN A.STELLATOS,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,200,44,25,17,0,11.537577270565858,15.4,2.30634477702372
477915900,9721566,0,PEKIN,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,155,25,15,15,0,10.768456980937662,13.6,1.9703942039351943
305684000,9457115,0,COPENHAGEN,,General cargo ship,Cargo,,,108,-1,-1,-1,-1,-1,17,89,19,12,5,0,11.119004963079531,12.9,2.4167173076077018
250000040,9344497,0,ARKLOW RAINBOW,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,75,15,8,6,0,8.762453575198405,12.9,4.186125990677029
538006519,9718143,0,TOMINI SYMPHONY,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,171,29,9,23,0,9.900045289855074,10.8,0.6152055868920201
373949000,9520596,0,ULTRA LANIGAN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,12,20,0,10.701810515873017,12.0,1.613398746610062
477792200,9508847,0,SFL KENT,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,30,148,33,18,12,0,6.795051109449015,14.2,5.898658490678858
257412000,9447756,0,NH SIRI,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,149,34,11,21,0,12.101941296674719,13.9,1.1777843521648264
371971000,9455894,0,PHOENIX BEAUTY,,General cargo ship,Cargo,,,288,-1,-1,-1,-1,-1,45,248,40,29,16,0,11.84890178201409,14.1,0.7874612118385143
220301000,9278519,0,HAFNIA ATLANTIC,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,149,33,13,19,0,10.975899843505479,12.9,1.320914660007975
477195600,9580039,0,MOUNT HIKURANGI,,General cargo ship,Cargo,,,175,-1,-1,-1,-1,-1,29,148,27,18,11,0,10.090425273390037,11.4,1.0135905310579596
538007597,9730414,0,SEAWAYS HATTERAS,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,227,47,26,22,0,11.34319723367469,83.2,1.073293639364305
